Id,Campaign Type,IPDs Round,Day,State,LGA,Daily Review Meeting Chaired by LGA Chaiman,Proportion of teams visited by supervisor (%),Proportion of teams with VVM in Stage 3 or 4 (%),Number of Missed Settlements based on Daily plan,Proportion of wards >10% missed children (%),Proportion of wards with >10% households NOT marked correctly,Proportion of children NOT finger marked
SIA427364OyoIbarapa North,SIA,17-Jan,4,Oyo,Ibarapa North,,,,,,,
SIA427364OyoIdo,SIA,17-Jan,4,Oyo,Ido,,,,,,,
SIA427364OyoIrepo,SIA,17-Jan,4,Oyo,Irepo,,,,,,,
SIA427364OyoIseyin,SIA,17-Jan,4,Oyo,Iseyin,,,,,,,
SIA427364OyoItesiwaju,SIA,17-Jan,4,Oyo,Itesiwaju,,,,,,,
SIA427364OyoIwajowa,SIA,17-Jan,4,Oyo,Iwajowa,,,,,,,
SIA427364OyoKajola,SIA,17-Jan,4,Oyo,Kajola,,,,,,,
SIA427364OyoLagelu,SIA,17-Jan,4,Oyo,Lagelu,,,,,,,
SIA427364OyoOgbomosho North,SIA,17-Jan,4,Oyo,Ogbomosho North,,,,,,,
SIA427364OyoOgbomosho South,SIA,17-Jan,4,Oyo,Ogbomosho South,,,,,,,
SIA427364OyoOgo Oluwa,SIA,17-Jan,4,Oyo,Ogo Oluwa,,,,,,,
SIA427364OyoOlorunsogo,SIA,17-Jan,4,Oyo,Olorunsogo,,,,,,,
SIA427364OyoOluyole,SIA,17-Jan,4,Oyo,Oluyole,,,,,,,
SIA427364OyoOna ara,SIA,17-Jan,4,Oyo,Ona ara,,,,,,,
SIA427364OyoOrelope,SIA,17-Jan,4,Oyo,Orelope,,,,,,,
SIA427364OyoOri Ire,SIA,17-Jan,4,Oyo,Ori Ire,,,,,,,
SIA427364OyoOyo East,SIA,17-Jan,4,Oyo,Oyo East,,,,,,,
SIA427364OyoOyo West,SIA,17-Jan,4,Oyo,Oyo West,,,,,,,
SIA427364OyoSaki East,SIA,17-Jan,4,Oyo,Saki East,,,,,,,
SIA427364OyoSaki West,SIA,17-Jan,4,Oyo,Saki West,,,,,,,
SIA427364OyoSurulere,SIA,17-Jan,4,Oyo,Surulere,,,,,,,
SIA427364PlateauBarkin Ladi,SIA,17-Jan,4,Plateau,Barkin Ladi,yes,92%,0%,0,0%,0%,6%
SIA427364PlateauBassa,SIA,17-Jan,4,Plateau,Bassa,,,,,,,
SIA427364PlateauBokkos,SIA,17-Jan,4,Plateau,Bokkos,No,80%,0%,0,0%,0%,0%
SIA427364PlateauJos East,SIA,17-Jan,4,Plateau,Jos East,yes,60%,0%,0,0%,0%,0%
SIA427364PlateauJos North,SIA,17-Jan,4,Plateau,Jos North,no,78%,0%,0,0%,1%,0%
SIA427364PlateauJos South,SIA,17-Jan,4,Plateau,Jos South,no,90%,0%,0,0%,0%,0%
SIA427364PlateauKanam,SIA,17-Jan,4,Plateau,Kanam,yes,82%,0%,0,0%,0%,0%
SIA427364PlateauKanke,SIA,17-Jan,4,Plateau,Kanke,yes,80%,0%,0,0%,0%,0%
SIA427364PlateauLangtang North,SIA,17-Jan,4,Plateau,Langtang North,yes,86%,0%,0,0%,0%,0%
SIA427364PlateauLangtang South,SIA,17-Jan,4,Plateau,Langtang South,yes,90%,0%,0,0%,0%,0%
SIA427364PlateauMangu,SIA,17-Jan,4,Plateau,Mangu,no,95%,0%,0,0%,0%,0%
SIA427364PlateauMikang,SIA,17-Jan,4,Plateau,Mikang,yes,80%,0%,0,0%,0%,0%
SIA427364PlateauPankshin,SIA,17-Jan,4,Plateau,Pankshin,yes,93%,0%,0,0%,0%,2%
SIA427364PlateauQua'an Pan,SIA,17-Jan,4,Plateau,Qua'an Pan,no,92%,0%,0,0%,0%,0%
SIA427364PlateauRiyom,SIA,17-Jan,4,Plateau,Riyom,yes,80%,0%,0,0%,0%,0%
SIA427364PlateauShendam,SIA,17-Jan,4,Plateau,Shendam,yes,75%,0%,0,0%,0%,0%
SIA427364PlateauWase,SIA,17-Jan,4,Plateau,Wase,no,91%,0%,0,0%,0%,0%
SIA427364RiversAbua/Odual,SIA,17-Jan,4,Rivers,Abua/Odual,,,,,,,
SIA427364RiversAhoada East,SIA,17-Jan,4,Rivers,Ahoada East,,,,,,,
SIA427364RiversAhoada West,SIA,17-Jan,4,Rivers,Ahoada West,,,,,,,
SIA427364RiversAkuku Toru,SIA,17-Jan,4,Rivers,Akuku Toru,,,,,,,
SIA427364RiversAndoni,SIA,17-Jan,4,Rivers,Andoni,,,,,,,
SIA427364RiversAsari-Toru,SIA,17-Jan,4,Rivers,Asari-Toru,,,,,,,
SIA427364RiversBonny,SIA,17-Jan,4,Rivers,Bonny,,,,,,,
SIA427364RiversDegema,SIA,17-Jan,4,Rivers,Degema,,,,,,,
SIA427364RiversEleme,SIA,17-Jan,4,Rivers,Eleme,,,,,,,
SIA427364RiversEmuoha,SIA,17-Jan,4,Rivers,Emuoha,,,,,,,
SIA427364RiversEtche,SIA,17-Jan,4,Rivers,Etche,,,,,,,
SIA427364RiversGokana,SIA,17-Jan,4,Rivers,Gokana,,,,,,,
SIA427364RiversIkwerre,SIA,17-Jan,4,Rivers,Ikwerre,,,,,,,
SIA427364RiversKhana,SIA,17-Jan,4,Rivers,Khana,,,,,,,
SIA427364RiversObio/Akpor,SIA,17-Jan,4,Rivers,Obio/Akpor,,,,,,,
SIA427364RiversOgba/Egbema/Ndoni,SIA,17-Jan,4,Rivers,Ogba/Egbema/Ndoni,,,,,,,
SIA427364RiversOgu Bolo,SIA,17-Jan,4,Rivers,Ogu Bolo,,,,,,,
SIA427364RiversOkrika,SIA,17-Jan,4,Rivers,Okrika,,,,,,,
SIA427364RiversOmumma,SIA,17-Jan,4,Rivers,Omumma,,,,,,,
SIA427364RiversOpobo/Nkoro,SIA,17-Jan,4,Rivers,Opobo/Nkoro,,,,,,,
SIA427364RiversOyigbo,SIA,17-Jan,4,Rivers,Oyigbo,,,,,,,
SIA427364RiversPort-Harcourt,SIA,17-Jan,4,Rivers,Port-Harcourt,,,,,,,
SIA427364RiversTai,SIA,17-Jan,4,Rivers,Tai,,,,,,,
SIA427364SokotoBinji,SIA,17-Jan,4,Sokoto,Binji,No,92%,0%,0,0%,0%,1%
SIA427364SokotoBodinga,SIA,17-Jan,4,Sokoto,Bodinga,No,98%,0%,0,0%,0%,2%
SIA427364SokotoDange-Shuni,SIA,17-Jan,4,Sokoto,Dange-Shuni,No,78%,0%,0,0%,0%,2%
SIA427364SokotoGada,SIA,17-Jan,4,Sokoto,Gada,No,98%,0%,0,0%,0%,2%
SIA427364SokotoGoronyo,SIA,17-Jan,4,Sokoto,Goronyo,No,88%,0%,0,0%,0%,3%
SIA427364SokotoGudu,SIA,17-Jan,4,Sokoto,Gudu,No,90%,0%,0,0%,0%,2%
SIA427364SokotoGwadabawa,SIA,17-Jan,4,Sokoto,Gwadabawa,Yes,92%,0%,0,0%,0%,0%
SIA427364SokotoIllela,SIA,17-Jan,4,Sokoto,Illela,No,80%,0%,0,0%,0%,4%
SIA427364SokotoIsa,SIA,17-Jan,4,Sokoto,Isa,No,81%,0%,0,0%,0%,3%
SIA427364SokotoKebbe,SIA,17-Jan,4,Sokoto,Kebbe,No,90%,0%,0,0%,0%,2%
SIA427364SokotoKware,SIA,17-Jan,4,Sokoto,Kware,No,90%,0%,0,0%,0%,2%
SIA427364SokotoRabah,SIA,17-Jan,4,Sokoto,Rabah,No,89%,0%,0,0%,0%,2%
SIA427364SokotoSabon Birni,SIA,17-Jan,4,Sokoto,Sabon Birni,No,87%,0%,0,0%,0%,2%
SIA427364SokotoShagari,SIA,17-Jan,4,Sokoto,Shagari,No,93%,0%,0,0%,0%,2%
SIA427364SokotoSilame,SIA,17-Jan,4,Sokoto,Silame,No,87%,0%,0,0%,0%,2%
SIA427364SokotoSokoto North,SIA,17-Jan,4,Sokoto,Sokoto North,No,92%,0%,0,0%,0%,2%
SIA427364SokotoSokoto South,SIA,17-Jan,4,Sokoto,Sokoto South,No,96%,0%,0,0%,0%,3%
SIA427364SokotoTambuwal,SIA,17-Jan,4,Sokoto,Tambuwal,No,87%,0%,0,0%,0%,2%
SIA427364SokotoTangaza,SIA,17-Jan,4,Sokoto,Tangaza,Yes,87%,0%,0,0%,0%,4%
SIA427364SokotoTureta,SIA,17-Jan,4,Sokoto,Tureta,No,81%,0%,0,0%,0%,2%
SIA427364SokotoWamako,SIA,17-Jan,4,Sokoto,Wamako,No,86%,0%,0,0%,0%,1%
SIA427364SokotoWurno,SIA,17-Jan,4,Sokoto,Wurno,No,92%,0%,0,0%,0%,2%
SIA427364SokotoYabo,SIA,17-Jan,4,Sokoto,Yabo,No,81%,0%,0,0%,0%,0%
SIA427364TarabaArdo-Kola,SIA,17-Jan,4,Taraba,Ardo-Kola,No,90%,0%,0,0%,0%,0%
SIA427364TarabaBali,SIA,17-Jan,4,Taraba,Bali,No,84%,0%,0,0%,0%,0%
SIA427364TarabaDonga,SIA,17-Jan,4,Taraba,Donga,No,95%,0%,0,0%,0%,0%
SIA427364TarabaGashaka,SIA,17-Jan,4,Taraba,Gashaka,No,82%,0%,0,0%,0%,0%
SIA427364TarabaGassol,SIA,17-Jan,4,Taraba,Gassol,No,94%,0%,0,0%,0%,0%
SIA427364TarabaIbi,SIA,17-Jan,4,Taraba,Ibi,No,95%,0%,0,0%,0%,0%
SIA427364TarabaJalingo,SIA,17-Jan,4,Taraba,Jalingo,No,97%,0%,0,0%,0%,0%
SIA427364TarabaKarim Lamido,SIA,17-Jan,4,Taraba,Karim Lamido,No,98%,0%,0,0%,0%,0%
SIA427364TarabaKurmi,SIA,17-Jan,4,Taraba,Kurmi,No,95%,0%,0,0%,0%,0%
SIA427364TarabaLau,SIA,17-Jan,4,Taraba,Lau,No,85%,0%,0,0%,0%,0%
SIA427364TarabaSardauna,SIA,17-Jan,4,Taraba,Sardauna,No,80%,0%,0,0%,0%,4%
SIA427364TarabaTakum,SIA,17-Jan,4,Taraba,Takum,No,92%,0%,0,0%,0%,3%
SIA427364TarabaUssa,SIA,17-Jan,4,Taraba,Ussa,Yes,82%,0%,0,0%,0%,0%
SIA427364TarabaWukari,SIA,17-Jan,4,Taraba,Wukari,No,94%,0%,0,0%,0%,0%
SIA427364TarabaYorro,SIA,17-Jan,4,Taraba,Yorro,No,98%,0%,0,0%,0%,0%
SIA427364TarabaZing,SIA,17-Jan,4,Taraba,Zing,No,92%,0%,0,0%,0%,0%
SIA427364YobeBarde,SIA,17-Jan,4,Yobe,Barde,No,98%,0%,0,0%,0%,2%
SIA427364YobeBorsari,SIA,17-Jan,4,Yobe,Borsari,No,100%,0%,0,0%,0%,2%
SIA427364YobeDamaturu,SIA,17-Jan,4,Yobe,Damaturu,No,95%,0%,0,0%,0%,6%
SIA427364YobeFika,SIA,17-Jan,4,Yobe,Fika,No,97%,0%,0,0%,0%,1%
SIA427364YobeFune,SIA,17-Jan,4,Yobe,Fune,Yes,92%,0%,0,0%,0%,0%
SIA427364YobeGeidam,SIA,17-Jan,4,Yobe,Geidam,Yes,95%,0%,0,0%,0%,0%
SIA427364YobeGujba,SIA,17-Jan,4,Yobe,Gujba,No,89%,0%,0,0%,0%,4%
SIA427364YobeGulani,SIA,17-Jan,4,Yobe,Gulani,No,90%,0%,0,0%,0%,9%
SIA427364YobeJakusko,SIA,17-Jan,4,Yobe,Jakusko,Yes,85%,0%,0,0%,0%,2%
SIA427364YobeKarasuwa,SIA,17-Jan,4,Yobe,Karasuwa,No,80%,0%,0,0%,0%,0%
SIA427364YobeMachina,SIA,17-Jan,4,Yobe,Machina,No,95%,0%,0,0%,0%,0%
SIA427364YobeNangere,SIA,17-Jan,4,Yobe,Nangere,Yes,80%,0%,0,0%,0%,0%
SIA427364YobeNguru,SIA,17-Jan,4,Yobe,Nguru,No,90%,0%,0,0%,0%,0%
SIA427364YobePotiskum,SIA,17-Jan,4,Yobe,Potiskum,Yes,100%,0%,0,0%,0%,6%
SIA427364YobeTarmua,SIA,17-Jan,4,Yobe,Tarmua,Yes,85%,0%,0,0%,0%,3%
SIA427364YobeYunusari,SIA,17-Jan,4,Yobe,Yunusari,No,85%,0%,0,0%,1%,2%
SIA427364YobeYusufari,SIA,17-Jan,4,Yobe,Yusufari,No,100%,0%,0,0%,4%,4%
SIA427364ZamfaraAnka,SIA,17-Jan,4,Zamfara,Anka,Yes,100%,0%,0,0%,0%,0%
SIA427364ZamfaraBakura,SIA,17-Jan,4,Zamfara,Bakura,Yes,100%,0%,0,0%,0%,0%
SIA427364ZamfaraBirnin Magaji/Kiyaw,SIA,17-Jan,4,Zamfara,Birnin Magaji/Kiyaw,No,100%,0%,0,0%,0%,0%
SIA427364ZamfaraBukkuyum,SIA,17-Jan,4,Zamfara,Bukkuyum,No,100%,0%,0,0%,0%,0%
SIA427364ZamfaraBungudu,SIA,17-Jan,4,Zamfara,Bungudu,No,92%,0%,0,0%,0%,1%
SIA427364ZamfaraGummi,SIA,17-Jan,4,Zamfara,Gummi,No,98%,0%,0,0%,0%,0%
SIA427364ZamfaraGusau,SIA,17-Jan,4,Zamfara,Gusau,No,99%,0%,0,0%,0%,0%
SIA427364ZamfaraKaura Namoda,SIA,17-Jan,4,Zamfara,Kaura Namoda,Yes,100%,0%,0,0%,0%,1%
SIA427364ZamfaraMaradun,SIA,17-Jan,4,Zamfara,Maradun,No,100%,0%,0,0%,0%,0%
SIA427364ZamfaraMaru,SIA,17-Jan,4,Zamfara,Maru,No,100%,0%,0,0%,0%,0%
SIA427364ZamfaraShinkafi,SIA,17-Jan,4,Zamfara,Shinkafi,No,97%,0%,0,0%,0%,0%
SIA427364ZamfaraTalata Mafara,SIA,17-Jan,4,Zamfara,Talata Mafara,No,98%,0%,0,0%,0%,0%
SIA427364ZamfaraTsafe,SIA,17-Jan,4,Zamfara,Tsafe,No,99%,0%,0,0%,0%,0%
SIA427364ZamfaraZurmi,SIA,17-Jan,4,Zamfara,Zurmi,No,97%,0%,0,0%,0%,0%
SIA427671AbiaAba North,SIA,17-Feb,1,Abia,Aba North,,,,,,,
SIA427671AbiaAba South,SIA,17-Feb,1,Abia,Aba South,,,,,,,
SIA427671AbiaArochukwu,SIA,17-Feb,1,Abia,Arochukwu,,,,,,,
SIA427671AbiaBende,SIA,17-Feb,1,Abia,Bende,,,,,,,
SIA427671AbiaIkwuano,SIA,17-Feb,1,Abia,Ikwuano,,,,,,,
SIA427671AbiaIsiala-Ngwa North,SIA,17-Feb,1,Abia,Isiala-Ngwa North,,,,,,,
SIA427671AbiaIsiala-Ngwa South,SIA,17-Feb,1,Abia,Isiala-Ngwa South,,,,,,,
SIA427671AbiaIsuikwuato,SIA,17-Feb,1,Abia,Isuikwuato,,,,,,,
SIA427671AbiaObi Nwga,SIA,17-Feb,1,Abia,Obi Nwga,,,,,,,
SIA427671AbiaOhafia,SIA,17-Feb,1,Abia,Ohafia,,,,,,,
SIA427671AbiaOsisioma Ngwa,SIA,17-Feb,1,Abia,Osisioma Ngwa,,,,,,,
SIA427671AbiaUgwunagbo,SIA,17-Feb,1,Abia,Ugwunagbo,,,,,,,
SIA427671AbiaUkwa East,SIA,17-Feb,1,Abia,Ukwa East,,,,,,,
SIA427671AbiaUkwa West,SIA,17-Feb,1,Abia,Ukwa West,,,,,,,
SIA427671AbiaUmuahia North,SIA,17-Feb,1,Abia,Umuahia North,,,,,,,
SIA427671AbiaUmuahia South,SIA,17-Feb,1,Abia,Umuahia South,,,,,,,
SIA427671AbiaUmu-Nneochi,SIA,17-Feb,1,Abia,Umu-Nneochi,,,,,,,
SIA427671AdamawaDemsa,SIA,17-Feb,1,Adamawa,Demsa,No,98%,0%,0,0%,0%,0%
SIA427671AdamawaFufore,SIA,17-Feb,1,Adamawa,Fufore,No,90%,0%,0,0%,0%,0%
SIA427671AdamawaGanye,SIA,17-Feb,1,Adamawa,Ganye,No,95%,0%,0,0%,0%,0%
SIA427671AdamawaGirie,SIA,17-Feb,1,Adamawa,Girie,No,100%,0%,0,0%,0%,0%
SIA427671AdamawaGombi,SIA,17-Feb,1,Adamawa,Gombi,Yes,95%,0%,0,0%,0%,0%
SIA427671AdamawaGuyuk,SIA,17-Feb,1,Adamawa,Guyuk,Yes,100%,0%,0,0%,0%,0%
SIA427671AdamawaHong,SIA,17-Feb,1,Adamawa,Hong,Yes,92%,0%,0,0%,0%,0%
SIA427671AdamawaJada,SIA,17-Feb,1,Adamawa,Jada,Yes,78%,0%,0,0%,0%,0%
SIA427671AdamawaLarmurde,SIA,17-Feb,1,Adamawa,Larmurde,,,,,,,
SIA427671AdamawaMadagali,SIA,17-Feb,1,Adamawa,Madagali,,,,,,,
SIA427671AdamawaMaiha,SIA,17-Feb,1,Adamawa,Maiha,Yes,92%,0%,0,0%,0%,0%
SIA427671AdamawaMayo-Belwa,SIA,17-Feb,1,Adamawa,Mayo-Belwa,Yes,86%,0%,0,0%,0%,0%
SIA427671AdamawaMichika,SIA,17-Feb,1,Adamawa,Michika,Yes,90%,0%,0,0%,0%,0%
SIA427671AdamawaMubi North,SIA,17-Feb,1,Adamawa,Mubi North,Yes,100%,0%,0,0%,0%,0%
SIA427671AdamawaMubi South,SIA,17-Feb,1,Adamawa,Mubi South,No,90%,0%,0,0%,0%,0%
SIA427671AdamawaNuman,SIA,17-Feb,1,Adamawa,Numan,No,96%,0%,0,0%,0%,0%
SIA427671AdamawaShelleng,SIA,17-Feb,1,Adamawa,Shelleng,Yes,100%,0%,0,0%,0%,0%
SIA427671AdamawaSong,SIA,17-Feb,1,Adamawa,Song,Yes,100%,0%,0,0%,0%,0%
SIA427671AdamawaTeungo,SIA,17-Feb,1,Adamawa,Teungo,Yes,98%,0%,0,0%,0%,0%
SIA427671AdamawaYola North,SIA,17-Feb,1,Adamawa,Yola North,Yes,54%,0%,0,0%,0%,0%
SIA427671AdamawaYola South,SIA,17-Feb,1,Adamawa,Yola South,No,88%,0%,0,0%,0%,0%
SIA427671Akwa IbomAbak,SIA,17-Feb,1,Akwa Ibom,Abak,,,,,,,
SIA427671Akwa IbomEastern Obolo,SIA,17-Feb,1,Akwa Ibom,Eastern Obolo,,,,,,,
SIA427671Akwa IbomEket,SIA,17-Feb,1,Akwa Ibom,Eket,,,,,,,
SIA427671Akwa IbomEsit Eket,SIA,17-Feb,1,Akwa Ibom,Esit Eket,,,,,,,
SIA427671Akwa IbomEssien Udim,SIA,17-Feb,1,Akwa Ibom,Essien Udim,,,,,,,
SIA427671Akwa IbomEtim Ekpo,SIA,17-Feb,1,Akwa Ibom,Etim Ekpo,,,,,,,
SIA427671Akwa IbomEtinan,SIA,17-Feb,1,Akwa Ibom,Etinan,,,,,,,
SIA427671Akwa IbomIbeno,SIA,17-Feb,1,Akwa Ibom,Ibeno,,,,,,,
SIA427671Akwa IbomIbesikpo Asutan,SIA,17-Feb,1,Akwa Ibom,Ibesikpo Asutan,,,,,,,
SIA427671Akwa IbomIbiono Ibom,SIA,17-Feb,1,Akwa Ibom,Ibiono Ibom,,,,,,,
SIA427671Akwa IbomIka,SIA,17-Feb,1,Akwa Ibom,Ika,,,,,,,
SIA427671Akwa IbomIkono,SIA,17-Feb,1,Akwa Ibom,Ikono,,,,,,,
SIA427671Akwa IbomIkot Abasi,SIA,17-Feb,1,Akwa Ibom,Ikot Abasi,,,,,,,
SIA427671Akwa IbomIkot Ekpene,SIA,17-Feb,1,Akwa Ibom,Ikot Ekpene,,,,,,,
SIA427671Akwa IbomIni,SIA,17-Feb,1,Akwa Ibom,Ini,,,,,,,
SIA427671Akwa IbomItu,SIA,17-Feb,1,Akwa Ibom,Itu,,,,,,,
SIA427671Akwa IbomMbo,SIA,17-Feb,1,Akwa Ibom,Mbo,,,,,,,
SIA427671Akwa IbomMkpat Enin,SIA,17-Feb,1,Akwa Ibom,Mkpat Enin,,,,,,,
SIA427671Akwa IbomNsit Atai,SIA,17-Feb,1,Akwa Ibom,Nsit Atai,,,,,,,
SIA427671Akwa IbomNsit Ibom,SIA,17-Feb,1,Akwa Ibom,Nsit Ibom,,,,,,,
SIA427671Akwa IbomNsit Ubium,SIA,17-Feb,1,Akwa Ibom,Nsit Ubium,,,,,,,
SIA427671Akwa IbomObot Akara,SIA,17-Feb,1,Akwa Ibom,Obot Akara,,,,,,,
SIA427671Akwa IbomOkobo,SIA,17-Feb,1,Akwa Ibom,Okobo,,,,,,,
SIA427671Akwa IbomOnna,SIA,17-Feb,1,Akwa Ibom,Onna,,,,,,,
SIA427671Akwa IbomOron,SIA,17-Feb,1,Akwa Ibom,Oron,,,,,,,
SIA427671Akwa IbomOruk Anam,SIA,17-Feb,1,Akwa Ibom,Oruk Anam,,,,,,,
SIA427671Akwa IbomUdung Uko,SIA,17-Feb,1,Akwa Ibom,Udung Uko,,,,,,,
SIA427671Akwa IbomUkanafun,SIA,17-Feb,1,Akwa Ibom,Ukanafun,,,,,,,
SIA427671Akwa IbomUruan,SIA,17-Feb,1,Akwa Ibom,Uruan,,,,,,,
SIA427671Akwa IbomUrue Offong/Oruko,SIA,17-Feb,1,Akwa Ibom,Urue Offong/Oruko,,,,,,,
SIA427671Akwa IbomUyo,SIA,17-Feb,1,Akwa Ibom,Uyo,,,,,,,
SIA427671AnambraAguata,SIA,17-Feb,1,Anambra,Aguata,,,,,,,
SIA427671AnambraAnambra East,SIA,17-Feb,1,Anambra,Anambra East,,,,,,,
SIA427671AnambraAnambra West,SIA,17-Feb,1,Anambra,Anambra West,,,,,,,
SIA427671AnambraAnaocha,SIA,17-Feb,1,Anambra,Anaocha,,,,,,,
SIA427671AnambraAwka North,SIA,17-Feb,1,Anambra,Awka North,,,,,,,
SIA427671AnambraAwka South,SIA,17-Feb,1,Anambra,Awka South,,,,,,,
SIA427671AnambraAyamelum,SIA,17-Feb,1,Anambra,Ayamelum,,,,,,,
SIA427671AnambraDunukofia,SIA,17-Feb,1,Anambra,Dunukofia,,,,,,,
SIA427671AnambraEkwusigo,SIA,17-Feb,1,Anambra,Ekwusigo,,,,,,,
SIA427671AnambraIdemili North,SIA,17-Feb,1,Anambra,Idemili North,,,,,,,
SIA427671AnambraIdemili South,SIA,17-Feb,1,Anambra,Idemili South,,,,,,,
SIA427671AnambraIhiala,SIA,17-Feb,1,Anambra,Ihiala,,,,,,,
SIA427671AnambraNjikoka,SIA,17-Feb,1,Anambra,Njikoka,,,,,,,
SIA427671AnambraNnewi North,SIA,17-Feb,1,Anambra,Nnewi North,,,,,,,
SIA427671AnambraNnewi South,SIA,17-Feb,1,Anambra,Nnewi South,,,,,,,
SIA427671AnambraOgbaru,SIA,17-Feb,1,Anambra,Ogbaru,,,,,,,
SIA427671AnambraOnitsha North,SIA,17-Feb,1,Anambra,Onitsha North,,,,,,,
SIA427671AnambraOnitsha South,SIA,17-Feb,1,Anambra,Onitsha South,,,,,,,
SIA427671AnambraOrumba North,SIA,17-Feb,1,Anambra,Orumba North,,,,,,,
SIA427671AnambraOrumba South,SIA,17-Feb,1,Anambra,Orumba South,,,,,,,
SIA427671AnambraOyi,SIA,17-Feb,1,Anambra,Oyi,,,,,,,
SIA427671BauchiAlkaleri,SIA,17-Feb,1,Bauchi,Alkaleri,No,100%,0%,0,0%,0%,0%
SIA427671BauchiBauchi,SIA,17-Feb,1,Bauchi,Bauchi,No,93%,0%,0,0%,0%,4%
SIA427671BauchiBogoro,SIA,17-Feb,1,Bauchi,Bogoro,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiDamban,SIA,17-Feb,1,Bauchi,Damban,No,97%,0%,0,0%,0%,0%
SIA427671BauchiDarazo,SIA,17-Feb,1,Bauchi,Darazo,Yes,99%,0%,0,0%,0%,6%
SIA427671BauchiDass,SIA,17-Feb,1,Bauchi,Dass,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiGamawa,SIA,17-Feb,1,Bauchi,Gamawa,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiGanjuwa,SIA,17-Feb,1,Bauchi,Ganjuwa,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiGiade,SIA,17-Feb,1,Bauchi,Giade,Yes,94%,0%,0,0%,0%,0%
SIA427671BauchiItas/Gadau,SIA,17-Feb,1,Bauchi,Itas/Gadau,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiJama'are,SIA,17-Feb,1,Bauchi,Jama'are,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiKatagum,SIA,17-Feb,1,Bauchi,Katagum,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiKirfi,SIA,17-Feb,1,Bauchi,Kirfi,No,97%,0%,0,0%,0%,0%
SIA427671BauchiMisau,SIA,17-Feb,1,Bauchi,Misau,Yes,98%,0%,0,0%,0%,0%
SIA427671BauchiNingi,SIA,17-Feb,1,Bauchi,Ningi,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiShira,SIA,17-Feb,1,Bauchi,Shira,Yes,90%,0%,0,0%,0%,0%
SIA427671BauchiTafawa-Balewa,SIA,17-Feb,1,Bauchi,Tafawa-Balewa,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiToro,SIA,17-Feb,1,Bauchi,Toro,Yes,98%,0%,0,0%,0%,0%
SIA427671BauchiWarji,SIA,17-Feb,1,Bauchi,Warji,Yes,100%,0%,0,0%,0%,0%
SIA427671BauchiZaki,SIA,17-Feb,1,Bauchi,Zaki,No,100%,0%,0,4%,0%,0%
SIA427671BayelsaBrass,SIA,17-Feb,1,Bayelsa,Brass,,,,,,,
SIA427671BayelsaEkeremor,SIA,17-Feb,1,Bayelsa,Ekeremor,,,,,,,
SIA427671BayelsaKolokuma/Opokuma,SIA,17-Feb,1,Bayelsa,Kolokuma/Opokuma,,,,,,,
SIA427671BayelsaNembe,SIA,17-Feb,1,Bayelsa,Nembe,,,,,,,
SIA427671BayelsaOgbia,SIA,17-Feb,1,Bayelsa,Ogbia,,,,,,,
SIA427671BayelsaSagbama,SIA,17-Feb,1,Bayelsa,Sagbama,,,,,,,
SIA427671BayelsaSouthern Ijaw,SIA,17-Feb,1,Bayelsa,Southern Ijaw,,,,,,,
SIA427671BayelsaYenegoa,SIA,17-Feb,1,Bayelsa,Yenegoa,,,,,,,
SIA427671BenueAdo,SIA,17-Feb,1,Benue,Ado,,,,,,,
SIA427671BenueAgatu,SIA,17-Feb,1,Benue,Agatu,,,,,,,
SIA427671BenueApa,SIA,17-Feb,1,Benue,Apa,,,,,,,
SIA427671BenueBukuru,SIA,17-Feb,1,Benue,Bukuru,,,,,,,
SIA427671BenueGboko,SIA,17-Feb,1,Benue,Gboko,,,,,,,
SIA427671BenueGuma,SIA,17-Feb,1,Benue,Guma,,,,,,,
SIA427671BenueGwer East,SIA,17-Feb,1,Benue,Gwer East,,,,,,,
SIA427671BenueGwer West,SIA,17-Feb,1,Benue,Gwer West,,,,,,,
SIA427671BenueKatsina-Ala,SIA,17-Feb,1,Benue,Katsina-Ala,,,,,,,
SIA427671BenueKonshisha,SIA,17-Feb,1,Benue,Konshisha,,,,,,,
SIA427671BenueKwande,SIA,17-Feb,1,Benue,Kwande,,,,,,,
SIA427671BenueLogo,SIA,17-Feb,1,Benue,Logo,,,,,,,
SIA427671BenueMarkurdi,SIA,17-Feb,1,Benue,Markurdi,,,,,,,
SIA427671BenueObi,SIA,17-Feb,1,Benue,Obi,,,,,,,
SIA427671BenueOgbadibo,SIA,17-Feb,1,Benue,Ogbadibo,,,,,,,
SIA427671BenueOhimini,SIA,17-Feb,1,Benue,Ohimini,,,,,,,
SIA427671BenueOju,SIA,17-Feb,1,Benue,Oju,,,,,,,
SIA427671BenueOkpokwu,SIA,17-Feb,1,Benue,Okpokwu,,,,,,,
SIA427671BenueOturkpo,SIA,17-Feb,1,Benue,Oturkpo,,,,,,,
