Id,DateVac,State,Lga,Ward,OPVvialsRced,OPVVialsused,DPTvials recd,DPTvials Used,HepBvials recd,HepBvials Used,Measlesvials Recd,MeaslesvialsUsed,MESDiluentsRecd,MESDiluentsUsed,Yellowvials recd,Yellowvials Used,YFDiluentsRecd,YFDiluentsUsed,TTvials recd,TTvials Used,ADsyringeRecd,ADsyringeUsed,ReconsyringeRecd,ReconsyringeUsed,AEFI,uniqvac,IsmainRnd,IPVVials Rced,IPVVials Used,PCVvials recd,PCVvials Used
579,1-Jan-17,Kano,Warawa,Juma Galadima,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaJuma Galadima01/01/2017IPD,TRUE,,,,
580,1-Jan-17,Sokoto,Binji,Binji,252,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiBinji01/01/2017IPD,TRUE,,,,
581,1-Jan-17,Sokoto,Binji,Tudun Kose,179,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiTudun Kose01/01/2017IPD,TRUE,,,,
582,1-Jan-17,Sokoto,Binji,Soron Yamma,285,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiSoron Yamma01/01/2017IPD,TRUE,,,,
583,1-Jan-17,Sokoto,Binji,Soron Gabas,251,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiSoron Gabas01/01/2017IPD,TRUE,,,,
584,1-Jan-17,Sokoto,Binji,Samama,204,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiSamama01/01/2017IPD,TRUE,,,,
585,1-Jan-17,Sokoto,Binji,Maikulki,312,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiMaikulki01/01/2017IPD,TRUE,,,,
586,1-Jan-17,Sokoto,Binji,Jamali,191,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiJamali01/01/2017IPD,TRUE,,,,
587,1-Jan-17,Sokoto,Binji,Inname,153,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiInname01/01/2017IPD,TRUE,,,,
588,1-Jan-17,Kano,Warawa,Yangizo,140,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWarawaYangizo01/01/2017IPD,TRUE,,,,
589,1-Jan-17,Sokoto,Binji,Bunkari,259,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiBunkari01/01/2017IPD,TRUE,,,,
590,1-Jan-17,Kano,Ungogo,Rijiyar Zaki,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoRijiyar Zaki01/01/2017IPD,TRUE,,,,
591,1-Jan-17,Kano,Wudil,Wudil,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilWudil01/01/2017IPD,TRUE,,,,
592,1-Jan-17,Kano,Wudil,Utai,275,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilUtai01/01/2017IPD,TRUE,,,,
593,1-Jan-17,Kano,Wudil,Sabon Gari,303,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilSabon Gari01/01/2017IPD,TRUE,,,,
594,1-Jan-17,Kano,Wudil,Lajawa,436,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilLajawa01/01/2017IPD,TRUE,,,,
595,1-Jan-17,Kano,Wudil,Kausani,474,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilKausani01/01/2017IPD,TRUE,,,,
596,1-Jan-17,Kano,Wudil,Indabo,233,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilIndabo01/01/2017IPD,TRUE,,,,
597,1-Jan-17,Kano,Wudil,Darki,412,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilDarki01/01/2017IPD,TRUE,,,,
598,1-Jan-17,Kano,Wudil,Dankaza,346,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoWudilDankaza01/01/2017IPD,TRUE,,,,
599,1-Jan-17,Sokoto,Binji,Gawazai,214,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SokotoBinjiGawazai01/01/2017IPD,TRUE,,,,
