Id,DateVac,State,Lga,Ward,OPVvialsRced,OPVVialsused,DPTvials recd,DPTvials Used,HepBvials recd,HepBvials Used,Measlesvials Recd,MeaslesvialsUsed,MESDiluentsRecd,MESDiluentsUsed,Yellowvials recd,Yellowvials Used,YFDiluentsRecd,YFDiluentsUsed,TTvials recd,TTvials Used,ADsyringeRecd,ADsyringeUsed,ReconsyringeRecd,ReconsyringeUsed,AEFI,uniqvac,IsmainRnd,IPVVials Rced,IPVVials Used,PCVvials recd,PCVvials Used
5910,1-Feb-17,Yobe,Fune,Daura A,179,179,8,8,0,0,7,7,7,7,7,7,7,7,3,3,340,251,14,14,0,YobeFuneDaura A01/02/2017-1,TRUE,,,,
5911,1-Feb-17,Yobe,Fune,Daura B,387,387,7,7,0,0,4,4,4,4,4,4,4,4,4,4,300,218,8,8,0,YobeFuneDaura B01/02/2017-1,TRUE,,,,
5912,1-Feb-17,Yobe,Fune,Jajere,340,340,11,11,0,0,6,6,6,6,5,5,5,5,6,6,600,390,11,11,0,YobeFuneJajere01/02/2017-1,TRUE,,,,
5913,1-Feb-17,Yobe,Fune,Kayeri,345,345,12,12,0,0,4,4,4,4,4,4,4,4,9,9,680,505,8,8,0,YobeFuneKayeri01/02/2017-1,TRUE,,,,
5914,1-Feb-17,Yobe,Fune,Kolere/Kafaje,420,420,9,9,0,0,2,2,2,2,2,2,2,2,3,3,350,181,8,8,0,YobeFuneKolere/Kafaje01/02/2017-1,TRUE,,,,
5915,1-Feb-17,Yobe,Fune,Marimari Gudugurka,234,234,8,8,0,0,7,7,7,7,7,7,7,7,5,5,420,374,14,14,0,YobeFuneMarimari Gudugurka01/02/2017-1,TRUE,,,,
5916,1-Feb-17,Yobe,Fune,Mashio,277,277,6,6,0,0,4,4,4,4,5,5,5,5,7,6,280,186,9,9,0,YobeFuneMashio01/02/2017-1,TRUE,,,,
5917,1-Feb-17,Yobe,Fune,Ngelzarma A,389,389,5,5,0,0,4,4,4,4,4,4,4,4,9,9,350,346,8,8,0,YobeFuneNgelzarma A01/02/2017-1,TRUE,,,,
5918,1-Feb-17,Yobe,Fune,Ngelzarma B,272,272,8,8,0,0,5,5,5,5,6,6,6,6,6,6,317,218,11,11,0,YobeFuneNgelzarma B01/02/2017-1,TRUE,,,,
5919,1-Feb-17,Yobe,Fune,Borno Kiji,174,174,7,7,0,0,6,6,6,6,6,6,6,6,6,6,500,321,12,12,0,YobeFuneBorno Kiji01/02/2017-1,TRUE,,,,
5920,1-Feb-17,Yobe,Geidam,Balle,268,257,7,7,0,0,7,7,7,7,9,9,9,9,5,5,226,195,30,18,0,YobeGeidamBalle01/02/2017-1,TRUE,,,,
5921,1-Feb-17,Yobe,Fune,Alagarno,141,141,5,5,0,0,5,5,5,5,5,5,5,5,4,4,260,208,10,10,0,YobeFuneAlagarno01/02/2017-1,TRUE,,,,
5922,1-Feb-17,Yobe,Geidam,Fuchimiram,192,184,0,0,0,0,50,50,50,50,50,50,50,50,0,0,1400,971,140,111,0,YobeGeidamFuchimiram01/02/2017-1,TRUE,,,,
5923,1-Feb-17,Yobe,Geidam,Fukurti,166,161,0,0,0,0,31,30,31,30,31,30,31,30,0,0,690,584,85,63,0,YobeGeidamFukurti01/02/2017-1,TRUE,,,,
5924,1-Feb-17,Yobe,Geidam,Gumsa,417,412,7,7,0,0,7,7,7,7,7,7,7,7,4,4,310,286,15,14,0,YobeGeidamGumsa01/02/2017-1,TRUE,,,,
5925,1-Feb-17,Yobe,Geidam,Hausari,650,635,8,8,0,0,12,12,12,12,10,10,10,10,4,4,410,302,25,22,0,YobeGeidamHausari01/02/2017-1,TRUE,,,,
5926,1-Feb-17,Yobe,Geidam,Jororo,360,344,10,6,0,0,10,7,10,7,10,7,10,7,0,0,400,178,18,14,0,YobeGeidamJororo01/02/2017-1,TRUE,,,,
5927,1-Feb-17,Yobe,Geidam,Kolori,550,472,8,8,0,0,7,7,7,7,7,7,7,7,4,4,400,254,14,14,0,YobeGeidamKolori01/02/2017-1,TRUE,,,,
5928,1-Feb-17,Yobe,Geidam,Kusur,132,130,10,9,0,0,5,5,5,5,6,6,6,6,5,5,300,274,15,11,0,YobeGeidamKusur01/02/2017-1,TRUE,,,,
5929,1-Feb-17,Yobe,Geidam,Ma'anna,380,357,7,7,0,0,10,10,10,10,10,10,10,10,6,6,500,440,25,21,0,YobeGeidamMa'anna01/02/2017-1,TRUE,,,,
5930,1-Feb-17,Yobe,Gujba,Buni Gari,130,130,1,1,0,0,2,2,2,2,2,2,2,2,2,2,100,96,4,4,0,YobeGujbaBuni Gari01/02/2017-1,TRUE,,,,
5931,1-Feb-17,Yobe,Gujba,Buni Yadi,506,506,4,4,0,0,4,4,4,4,4,4,4,4,4,4,280,247,8,8,0,YobeGujbaBuni Yadi01/02/2017-1,TRUE,,,,
5932,1-Feb-17,Yobe,Gujba,Dadingel,64,64,2,2,0,0,2,2,2,2,2,2,2,2,2,2,150,130,5,5,0,YobeGujbaDadingel01/02/2017-1,TRUE,,,,
5933,1-Feb-17,Yobe,Nangere,Tikau,342,340,4,4,0,0,4,3,4,3,4,3,4,3,4,3,150,95,7,6,0,YobeNangereTikau01/02/2017-1,TRUE,,,,
5934,1-Feb-17,Yobe,Geidam,Asheikiri,620,581,8,8,0,0,9,8,9,8,9,8,9,8,8,8,335,330,20,16,0,YobeGeidamAsheikiri01/02/2017-1,TRUE,,,,
5935,1-Feb-17,Yobe,Damaturu,Nayinawa,1108,1108,12,12,0,0,15,14,15,14,15,14,15,14,12,12,700,525,35,29,0,YobeDamaturuNayinawa01/02/2017-1,TRUE,,,,
5936,1-Feb-17,Borno,Shani,Lakundum,197,197,1,1,0,0,7,7,7,7,7,7,7,7,6,6,310,253,14,14,0,BornoShaniLakundum01/02/2017-1,TRUE,,,,
5937,1-Feb-17,Yobe,Bursari,Juluri/Damnawa,224,224,8,8,0,0,3,3,3,3,3,3,3,3,3,3,300,218,10,6,0,YobeBursariJuluri/Damnawa01/02/2017-1,TRUE,,,,
5938,1-Feb-17,Yobe,Bursari,Kaliyari,489,489,6,6,0,0,3,3,3,3,3,3,3,3,0,0,200,148,8,6,0,YobeBursariKaliyari01/02/2017-1,TRUE,,,,
5939,1-Feb-17,Yobe,Bursari,Kurnawa,493,493,5,5,0,0,2,2,2,2,2,2,2,2,2,2,200,132,6,4,0,YobeBursariKurnawa01/02/2017-1,TRUE,,,,
5940,1-Feb-17,Yobe,Bursari,Masaba,502,500,8,8,0,0,4,4,4,4,4,4,4,4,3,3,300,236,10,8,0,YobeBursariMasaba01/02/2017-1,TRUE,,,,
5941,1-Feb-17,Yobe,Damaturu,Bindigari/Pawari,610,609,10,8,0,0,10,9,10,9,10,9,10,9,7,6,270,210,20,19,0,YobeDamaturuBindigari/Pawari01/02/2017-1,TRUE,,,,
5942,1-Feb-17,Yobe,Damaturu,Damakasu,157,157,6,5,0,0,7,6,7,6,6,5,6,5,6,5,250,165,15,11,0,YobeDamaturuDamakasu01/02/2017-1,TRUE,,,,
5943,1-Feb-17,Yobe,Damaturu,Damaturu Central,782,782,8,7,0,0,12,12,12,12,9,8,9,8,7,6,450,259,25,21,0,YobeDamaturuDamaturu Central01/02/2017-1,TRUE,,,,
5944,1-Feb-17,Yobe,Damaturu,Gambir/Moduri,180,180,6,5,0,0,6,5,6,5,6,5,6,5,6,5,150,139,15,10,0,YobeDamaturuGambir/Moduri01/02/2017-1,TRUE,,,,
5945,1-Feb-17,Yobe,Damaturu,Kalallawa/Gabai,180,180,16,15,0,0,13,12,13,12,13,12,13,12,7,6,500,362,30,24,0,YobeDamaturuKalallawa/Gabai01/02/2017-1,TRUE,,,,
5946,1-Feb-17,Yobe,Damaturu,Kukareta/Warsala,345,345,6,4,0,0,6,5,6,5,6,5,6,5,7,6,280,200,13,10,0,YobeDamaturuKukareta/Warsala01/02/2017-1,TRUE,,,,
5947,1-Feb-17,Yobe,Fune,Damagum A,381,381,5,5,0,0,3,3,3,3,3,3,3,3,2,2,190,119,6,6,0,YobeFuneDamagum A01/02/2017-1,TRUE,,,,
5948,1-Feb-17,Yobe,Damaturu,Murfakalam,234,234,13,12,0,0,7,7,7,7,7,7,7,7,6,6,340,259,20,14,0,YobeDamaturuMurfakalam01/02/2017-1,TRUE,,,,
5949,1-Feb-17,Yobe,Gujba,Gujba,268,268,6,6,0,0,4,4,4,4,4,4,4,4,4,4,215,204,8,8,0,YobeGujbaGujba01/02/2017-1,TRUE,,,,
5950,1-Feb-17,Yobe,Damaturu,Njiwaji/Gwange,753,753,8,7,0,0,8,7,8,7,8,7,8,7,8,7,430,281,20,14,0,YobeDamaturuNjiwaji/Gwange01/02/2017-1,TRUE,,,,
5951,1-Feb-17,Yobe,Damaturu,Sasawa/Kabaru,176,174,9,8,0,0,9,8,9,8,9,8,9,8,7,6,370,264,18,17,0,YobeDamaturuSasawa/Kabaru01/02/2017-1,TRUE,,,,
5952,1-Feb-17,Yobe,Fika,Fika Anze,360,360,9,9,0,0,11,11,11,11,4,4,4,4,7,7,400,400,15,15,0,YobeFikaFika Anze01/02/2017-1,TRUE,,,,
5953,1-Feb-17,Yobe,Fika,Gadaka Shembire,715,715,10,10,0,0,10,10,10,10,10,10,10,10,11,11,500,490,22,22,0,YobeFikaGadaka Shembire01/02/2017-1,TRUE,,,,
5954,1-Feb-17,Yobe,Fika,Garu,303,303,6,6,0,0,0,0,0,0,0,0,0,0,4,4,200,156,0,0,0,YobeFikaGaru01/02/2017-1,TRUE,,,,
5955,1-Feb-17,Yobe,Fika,Gudi Dozi,646,646,6,6,0,0,3,3,3,3,3,3,3,3,3,3,300,232,6,6,0,YobeFikaGudi Dozi01/02/2017-1,TRUE,,,,
5956,1-Feb-17,Yobe,Fika,Janga,556,556,9,9,0,0,5,5,5,5,5,5,5,5,4,4,300,275,10,10,0,YobeFikaJanga01/02/2017-1,TRUE,,,,
5957,1-Feb-17,Yobe,Fika,Mubi Fusami,285,285,6,6,0,0,6,6,6,6,6,6,6,6,6,6,300,292,12,12,0,YobeFikaMubi Fusami01/02/2017-1,TRUE,,,,
5958,1-Feb-17,Yobe,Fika,Ngalda Dumbulwa,870,870,7,7,0,0,7,7,7,7,7,7,7,7,5,5,400,301,14,14,0,YobeFikaNgalda Dumbulwa01/02/2017-1,TRUE,,,,
5959,1-Feb-17,Yobe,Fika,Shoye Garin Abba,304,304,5,5,0,0,4,4,4,4,4,4,4,4,4,4,300,211,8,8,0,YobeFikaShoye Garin Abba01/02/2017-1,TRUE,,,,
5960,1-Feb-17,Yobe,Fika,Turmi Malluri,294,294,4,4,0,0,4,4,4,4,4,4,4,4,4,4,200,167,8,8,0,YobeFikaTurmi Malluri01/02/2017-1,TRUE,,,,
5961,1-Feb-17,Yobe,Fika,Zamgaya Mazawun,315,315,5,5,0,0,3,3,3,3,3,3,3,3,4,4,200,186,6,6,0,YobeFikaZamgaya Mazawun01/02/2017-1,TRUE,,,,
5962,1-Feb-17,Yobe,Damaturu,Maisandari/Waziri Ibrahim,321,321,6,5,0,0,8,7,8,7,8,7,8,7,4,4,300,230,15,14,0,YobeDamaturuMaisandari/Waziri Ibrahim01/02/2017-1,TRUE,,,,
5963,1-Feb-17,Yobe,Machina,Kukayasku,91,91,2,2,0,0,2,2,2,2,2,2,2,2,2,2,80,62,4,4,0,YobeMachinaKukayasku01/02/2017-1,TRUE,,,,
5964,1-Feb-17,Yobe,Gujba,Goniri,144,144,6,6,0,0,9,9,9,9,9,9,9,9,9,9,430,420,19,19,0,YobeGujbaGoniri01/02/2017-1,TRUE,,,,
5965,1-Feb-17,Yobe,Karasuwa,Gasma,155,155,3,3,0,0,3,3,3,3,3,3,3,3,3,3,200,155,6,6,0,YobeKarasuwaGasma01/02/2017-1,TRUE,,,,
5966,1-Feb-17,Yobe,Karasuwa,Jajeri,201,201,11,11,0,0,4,4,4,4,4,4,4,4,4,4,400,298,9,9,0,YobeKarasuwaJajeri01/02/2017-1,TRUE,,,,
5967,1-Feb-17,Yobe,Karasuwa,Jajimaji,185,185,4,4,0,0,3,3,3,3,3,3,3,3,3,3,200,158,7,7,0,YobeKarasuwaJajimaji01/02/2017-1,TRUE,,,,
5968,1-Feb-17,Yobe,Karasuwa,Karasuwa Galu,163,163,6,6,0,0,6,6,6,6,4,4,4,4,5,5,500,318,12,12,0,YobeKarasuwaKarasuwa Galu01/02/2017-1,TRUE,,,,
5969,1-Feb-17,Yobe,Karasuwa,Karasuwa Garin Guna,190,190,6,6,0,0,5,5,5,5,5,5,5,5,5,5,300,260,12,12,0,YobeKarasuwaKarasuwa Garin Guna01/02/2017-1,TRUE,,,,
5970,1-Feb-17,Yobe,Karasuwa,Wachakal,160,160,7,7,0,0,5,5,5,5,5,5,5,5,4,4,200,190,12,12,0,YobeKarasuwaWachakal01/02/2017-1,TRUE,,,,
5971,1-Feb-17,Yobe,Karasuwa,Waro,125,125,9,9,0,0,6,6,6,6,6,6,6,6,9,9,400,320,13,13,0,YobeKarasuwaWaro01/02/2017-1,TRUE,,,,
5972,1-Feb-17,Yobe,Machina,Bogo,90,90,5,5,0,0,0,0,0,0,2,2,2,2,2,2,160,90,2,2,0,YobeMachinaBogo01/02/2017-1,TRUE,,,,
5973,1-Feb-17,Yobe,Machina,Damai,110,110,4,4,0,0,0,0,0,0,0,0,0,0,0,0,40,22,0,0,0,YobeMachinaDamai01/02/2017-1,TRUE,,,,
5974,1-Feb-17,Yobe,Machina,Dole Machina,191,191,10,10,0,0,6,6,6,6,6,6,6,6,10,10,500,335,12,12,0,YobeMachinaDole Machina01/02/2017-1,TRUE,,,,
5975,1-Feb-17,Yobe,Karasuwa,Fajiganari,130,130,10,10,0,0,6,6,6,6,6,6,6,6,0,0,360,250,13,13,0,YobeKarasuwaFajiganari01/02/2017-1,TRUE,,,,
5976,1-Feb-17,Yobe,Machina,Konkomma,92,92,2,2,0,0,2,2,2,2,2,2,2,2,2,2,200,64,6,6,0,YobeMachinaKonkomma01/02/2017-1,TRUE,,,,
5977,1-Feb-17,Yobe,Karasuwa,Bilal Jawa,170,170,8,8,0,0,5,5,5,5,5,5,5,5,5,5,380,260,11,11,0,YobeKarasuwaBilal Jawa01/02/2017-1,TRUE,,,,
5978,1-Feb-17,Yobe,Machina,Lamisu,147,147,3,3,0,0,4,4,4,4,5,3,5,3,0,0,150,90,10,9,0,YobeMachinaLamisu01/02/2017-1,TRUE,,,,
5979,1-Feb-17,Yobe,Machina,Machina,236,236,8,8,0,0,6,0,6,0,6,0,6,0,6,1,110,61,12,0,0,YobeMachinaMachina01/02/2017-1,TRUE,,,,
5980,1-Feb-17,Yobe,Machina,Maskandare,92,92,3,3,0,0,2,2,2,2,2,2,2,2,2,1,70,70,5,4,0,YobeMachinaMaskandare01/02/2017-1,TRUE,,,,
5981,1-Feb-17,Yobe,Machina,Taganama,93,93,11,11,0,0,4,3,4,3,4,3,4,3,6,2,235,194,10,7,0,YobeMachinaTaganama01/02/2017-1,TRUE,,,,
5982,1-Feb-17,Yobe,Nangere,Chilariye,122,117,8,7,0,0,0,0,0,0,0,0,0,0,0,0,175,81,0,0,0,YobeNangereChilariye01/02/2017-1,TRUE,,,,
5983,1-Feb-17,Yobe,Nangere,Chukuriwa,338,310,6,6,0,0,6,6,6,6,6,6,6,6,5,4,370,225,14,12,0,YobeNangereChukuriwa01/02/2017-1,TRUE,,,,
5984,1-Feb-17,Yobe,Nangere,Darin/Langawa,124,117,5,3,0,0,5,3,5,3,5,3,5,3,5,3,300,136,11,6,0,YobeNangereDarin/Langawa01/02/2017-1,TRUE,,,,
5985,1-Feb-17,Yobe,Nangere,Dawasa/Garin Baba,323,322,8,8,0,0,7,7,7,7,7,7,7,7,9,9,950,597,16,14,0,YobeNangereDawasa/Garin Baba01/02/2017-1,TRUE,,,,
5986,1-Feb-17,Yobe,Nangere,Dazigau,234,193,8,8,0,0,6,6,6,6,6,6,6,6,6,6,500,310,16,14,0,YobeNangereDazigau01/02/2017-1,TRUE,,,,
5987,1-Feb-17,Yobe,Nangere,Degubi,206,202,8,8,0,0,2,2,2,2,2,2,2,2,2,2,300,131,5,5,0,YobeNangereDegubi01/02/2017-1,TRUE,,,,
5988,1-Feb-17,Yobe,Nangere,Duddaye/Pakarau,398,376,7,6,0,0,6,6,6,6,7,7,7,7,6,6,500,289,16,14,0,YobeNangereDuddaye/Pakarau01/02/2017-1,TRUE,,,,
5989,1-Feb-17,Yobe,Bursari,Guji/Metalari,229,229,9,9,0,0,2,2,2,2,2,2,2,2,7,7,300,258,6,4,0,YobeBursariGuji/Metalari01/02/2017-1,TRUE,,,,
5990,1-Feb-17,Yobe,Machina,Falimaram,164,164,2,2,0,0,1,1,1,1,3,3,3,3,2,2,100,77,5,5,0,YobeMachinaFalimaram01/02/2017-1,TRUE,,,,
5991,1-Feb-17,Yobe,Gulani,Njibulwa,249,249,5,5,0,0,1,1,1,1,1,1,1,1,4,4,350,140,2,2,0,YobeGulaniNjibulwa01/02/2017-1,TRUE,,,,
5992,1-Feb-17,Yobe,Gujba,Malam Dunari,73,73,4,4,0,0,4,4,4,4,4,4,4,4,4,4,251,225,9,8,0,YobeGujbaMalam Dunari01/02/2017-1,TRUE,,,,
5993,1-Feb-17,Yobe,Gujba,Mutai,342,342,4,4,0,0,4,4,4,4,4,4,4,4,4,4,183,173,8,8,0,YobeGujbaMutai01/02/2017-1,TRUE,,,,
5994,1-Feb-17,Yobe,Gujba,Ngurbuwa,76,76,2,2,0,0,2,2,2,2,2,2,2,2,2,2,100,75,10,5,0,YobeGujbaNgurbuwa01/02/2017-1,TRUE,,,,
5995,1-Feb-17,Yobe,Gujba,Wagir,132,132,4,4,0,0,4,4,4,4,4,4,4,4,4,4,300,248,10,10,0,YobeGujbaWagir01/02/2017-1,TRUE,,,,
5996,1-Feb-17,Yobe,Gulani,Bara,132,132,2,2,0,0,2,2,2,2,2,2,2,2,2,2,200,120,4,4,0,YobeGulaniBara01/02/2017-1,TRUE,,,,
5997,1-Feb-17,Yobe,Gulani,Bularafa,201,201,4,4,0,0,4,4,4,4,4,4,4,4,4,4,350,280,8,8,0,YobeGulaniBularafa01/02/2017-1,TRUE,,,,
5998,1-Feb-17,Yobe,Gulani,Bumsa,229,229,10,6,0,0,2,2,2,2,2,2,2,2,2,2,230,144,4,4,0,YobeGulaniBumsa01/02/2017-1,TRUE,,,,
5999,1-Feb-17,Yobe,Gulani,Dokshi,131,131,3,3,0,0,0,0,0,0,0,0,0,0,2,2,80,37,0,0,0,YobeGulaniDokshi01/02/2017-1,TRUE,,,,
6000,1-Feb-17,Yobe,Gulani,Gabai,275,275,5,5,0,0,3,3,3,3,5,5,5,5,5,5,250,163,10,10,0,YobeGulaniGabai01/02/2017-1,TRUE,,,,
6001,1-Feb-17,Yobe,Gulani,Gagure,207,207,3,3,0,0,1,1,1,1,2,2,2,2,3,3,170,90,3,3,0,YobeGulaniGagure01/02/2017-1,TRUE,,,,
6002,1-Feb-17,Yobe,Gulani,Garintuwo,236,236,3,3,0,0,3,3,3,3,3,3,3,3,3,3,300,175,6,6,0,YobeGulaniGarintuwo01/02/2017-1,TRUE,,,,
6003,1-Feb-17,Yobe,Karasuwa,Garin Gawo,150,150,4,4,0,0,1,1,1,1,2,2,2,2,4,4,200,157,4,4,0,YobeKarasuwaGarin Gawo01/02/2017-1,TRUE,,,,
6004,1-Feb-17,Yobe,Gulani,Kushimaga,138,138,2,2,0,0,1,1,1,1,1,1,1,1,1,1,100,60,2,2,0,YobeGulaniKushimaga01/02/2017-1,TRUE,,,,
6005,1-Feb-17,Yobe,Nangere,Nangere,274,260,5,5,0,0,5,4,5,4,5,4,5,4,5,4,500,110,9,8,0,YobeNangereNangere01/02/2017-1,TRUE,,,,
6006,1-Feb-17,Yobe,Gulani,Ruhu,169,169,2,2,0,0,2,2,2,2,2,2,2,2,2,2,150,96,4,4,0,YobeGulaniRuhu01/02/2017-1,TRUE,,,,
6007,1-Feb-17,Yobe,Gulani,Teteba,205,205,2,2,0,0,2,2,2,2,2,2,2,2,2,2,155,120,4,4,0,YobeGulaniTeteba01/02/2017-1,TRUE,,,,
6008,1-Feb-17,Yobe,Jakusko,Buduwa,382,382,6,6,0,0,1,1,1,1,1,1,1,1,2,2,200,180,2,2,0,YobeJakuskoBuduwa01/02/2017-1,TRUE,,,,
6009,1-Feb-17,Yobe,Jakusko,Dumbari,376,376,5,5,0,0,5,5,5,5,5,5,5,5,5,5,300,279,10,10,0,YobeJakuskoDumbari01/02/2017-1,TRUE,,,,
6010,1-Feb-17,Yobe,Jakusko,Girgir/Bayam,334,333,5,5,0,0,4,4,4,4,4,4,4,4,0,0,200,200,8,8,0,YobeJakuskoGirgir/Bayam01/02/2017-1,TRUE,,,,
6011,1-Feb-17,Yobe,Jakusko,Gogaram,386,384,6,6,0,0,6,6,6,6,6,6,6,6,7,7,350,330,13,13,0,YobeJakuskoGogaram01/02/2017-1,TRUE,,,,
6012,1-Feb-17,Yobe,Jakusko,Jaba,334,334,6,6,0,0,6,6,6,6,6,6,6,6,6,6,350,330,15,15,0,YobeJakuskoJaba01/02/2017-1,TRUE,,,,
6013,1-Feb-17,Yobe,Jakusko,Jakusko,383,383,5,5,0,0,1,1,1,1,1,1,1,1,3,3,200,170,2,2,0,YobeJakuskoJakusko01/02/2017-1,TRUE,,,,
6014,1-Feb-17,Yobe,Jakusko,Jawur Katama,422,422,14,14,0,0,8,8,8,8,8,8,8,8,2,2,500,495,17,17,0,YobeJakuskoJawur Katama01/02/2017-1,TRUE,,,,
6015,1-Feb-17,Yobe,Jakusko,Lafia Loi Loi,355,355,8,8,0,0,5,5,5,5,5,5,5,5,5,5,400,380,12,12,0,YobeJakuskoLafia Loi Loi01/02/2017-1,TRUE,,,,
6016,1-Feb-17,Yobe,Jakusko,Muguram,381,381,5,5,0,0,1,1,1,1,1,1,1,1,5,5,210,210,2,2,0,YobeJakuskoMuguram01/02/2017-1,TRUE,,,,
6017,1-Feb-17,Yobe,Jakusko,Zabudum/Dachia,385,385,16,16,0,0,10,10,10,10,10,10,10,10,11,11,800,750,21,21,0,YobeJakuskoZabudum/Dachia01/02/2017-1,TRUE,,,,
6018,1-Feb-17,Yobe,Gulani,Gulani,140,140,2,2,0,0,3,3,3,3,3,3,3,3,2,2,240,177,6,6,0,YobeGulaniGulani01/02/2017-1,TRUE,,,,
6019,1-Feb-17,Adamawa,Numan,Kodomti,184,184,4,4,18,18,4,4,4,4,4,4,4,4,2,2,180,180,8,8,0,AdamawaNumanKodomti01/02/2017-1,TRUE,,,,
6020,1-Feb-17,Adamawa,Mubi South,Duvu,107,107,4,4,16,16,3,3,3,3,3,3,3,3,2,2,150,150,6,6,0,Adamawamubi southDuvu01/02/2017-1,TRUE,,,,
6021,1-Feb-17,Adamawa,Mubi South,Gella,86,86,4,4,20,20,2,2,2,2,2,2,2,2,3,3,165,165,4,4,0,Adamawamubi southGella01/02/2017-1,TRUE,,,,
6022,1-Feb-17,Adamawa,Mubi South,Gude,277,277,6,6,30,30,3,3,3,3,3,3,3,3,4,4,225,225,6,6,0,AdamawaMubi southGude01/02/2017-1,TRUE,,,,
6023,1-Feb-17,Adamawa,Mubi South,Kwaja,105,105,3,3,18,18,3,3,3,3,3,3,3,3,2,2,187,187,6,6,0,Adamawamubi southKwaja01/02/2017-1,TRUE,,,,
6024,1-Feb-17,Adamawa,Mubi South,Lamurde,655,655,7,7,32,32,5,5,5,5,5,5,5,5,4,4,220,220,10,10,0,Adamawamubi southLamurde01/02/2017-1,TRUE,,,,
6025,1-Feb-17,Adamawa,Mubi South,Mugulbu,227,227,5,5,24,24,4,4,4,4,4,4,4,4,2,2,200,200,8,8,0,Adamawamubi southMugulbu01/02/2017-1,TRUE,,,,
6026,1-Feb-17,Adamawa,Mubi South,Mujara,215,215,5,5,21,21,4,4,4,4,4,4,4,4,2,2,170,170,8,8,0,Adamawamubi southMujara01/02/2017-1,TRUE,,,,
6027,1-Feb-17,Adamawa,Mubi South,Nassarawo,625,625,6,6,30,30,6,6,6,6,6,6,6,6,4,4,250,250,12,12,0,Adamawamubi southNassarawo01/02/2017-1,TRUE,,,,
6028,1-Feb-17,Adamawa,Mubi South,Nduku,194,194,4,4,16,16,3,3,3,3,3,3,3,3,3,3,150,150,6,6,0,Adamawamubi southNduku01/02/2017-1,TRUE,,,,
6029,1-Feb-17,Adamawa,Numan,Bare,150,150,5,5,12,12,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,AdamawaNumanBare01/02/2017-1,TRUE,,,,
6030,1-Feb-17,Adamawa,Numan,Bwalki,140,140,5,5,18,18,3,3,3,3,3,3,3,3,3,3,121,121,3,3,0,AdamawaNumanBwalki01/02/2017-1,TRUE,,,,
6031,1-Feb-17,Adamawa,Shelleng,Kiri,144,144,3,3,15,15,0,0,0,0,1,1,1,1,0,0,77,77,1,1,0,AdamawaShellengKiri01/02/2017-1,TRUE,,,,
6032,1-Feb-17,Adamawa,Numan,Imburu,503,503,6,6,25,25,3,3,3,3,3,3,3,3,1,1,50,50,6,6,0,AdamawaNumanImburu01/02/2017-1,TRUE,,,,
6033,1-Feb-17,Adamawa,Mubi North,Vimtim,162,162,5,5,24,24,2,2,2,2,2,2,2,2,2,2,200,200,4,4,0,AdamawaMubi NorthVimtim01/02/2017-1,TRUE,,,,
6034,1-Feb-17,Adamawa,Numan,Numan 1,121,121,3,3,9,9,3,3,3,3,3,3,3,3,0,0,60,60,6,6,0,AdamawaNumanNuman 101/02/2017-1,TRUE,,,,
6035,1-Feb-17,Adamawa,Numan,Numan 2,138,138,31,31,32,32,10,10,10,10,10,10,10,10,0,80,80,80,20,20,0,AdamawaNumanNuman 201/02/2017-1,TRUE,,,,
6036,1-Feb-17,Adamawa,Numan,Numan 3,128,128,4,4,17,17,1,1,1,1,1,1,1,1,0,0,30,30,1,1,0,AdamawaNumanNuman 301/02/2017-1,TRUE,,,,
6037,1-Feb-17,Adamawa,Numan,Sabon Pegi,366,366,40,40,21,21,1,1,1,1,1,1,1,1,1,1,90,90,2,2,0,AdamawaNumanSabon Pegi01/02/2017-1,TRUE,,,,
6038,1-Feb-17,Adamawa,Numan,Vulpi,163,163,40,40,14,14,1,1,1,1,1,1,1,1,1,1,90,90,2,2,0,AdamawaNumanVulpi01/02/2017-1,TRUE,,,,
6039,1-Feb-17,Adamawa,Shelleng,Bakta,137,137,10,10,50,50,5,5,5,5,5,5,5,5,1,1,341,341,10,10,0,AdamawaShellengBakta01/02/2017-1,TRUE,,,,
6040,1-Feb-17,Adamawa,Shelleng,Bodwai,327,327,7,7,35,35,2,2,2,2,2,2,2,2,3,3,264,264,4,4,0,AdamawaShellengBodwai01/02/2017-1,TRUE,,,,
6041,1-Feb-17,Adamawa,Shelleng,Gundo,269,269,4,4,20,20,1,1,1,1,1,1,1,1,0,0,110,110,2,2,0,AdamawaShellengGundo01/02/2017-1,TRUE,,,,
6042,1-Feb-17,Adamawa,Shelleng,Gwapopolok,160,160,3,3,15,15,0,0,0,0,0,0,0,0,2,2,88,88,0,0,0,AdamawaShellengGwapopolok01/02/2017-1,TRUE,,,,
6043,1-Feb-17,Adamawa,Shelleng,Jumbul,190,190,5,5,25,25,0,0,0,0,0,0,0,0,4,4,154,154,0,0,0,AdamawaShellengJumbul01/02/2017-1,TRUE,,,,
6044,1-Feb-17,Adamawa,Mayo-Belwa,Tola,205,205,2,2,9,9,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,AdamawaMayo-BelwaTola01/02/2017-1,TRUE,,,,
6045,1-Feb-17,Adamawa,Numan,Gamadiyo,147,147,3,3,10,10,3,3,3,3,3,3,3,3,3,3,166,166,9,9,0,AdamawaNumanGamadiyo01/02/2017-1,TRUE,,,,
