Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
32586923,Niger,Agaie,Ekowugi,1-Jul-17,NigerAgaieEkowugi01/07/2017-1,50,0,11,0,114,3117,4001,4,3959,1230,20,60,1394,2704,0,0,0,0,0,0,26,42,26,42,0,0,0,0,6819,49,41,38,0,0,0,12,4,0,49,8,49,8,21,15,0,0,0,0,0,,,,0,0,TRUE
44538533,Niger,Agaie,Ekowuna,1-Jul-17,NigerAgaieEKOWUNA01/07/2017-1,37,0,9,0,190,2526,5567,2,5533,839,50,18,389,1296,0,0,0,0,0,0,28,34,28,34,0,0,0,0,7053,33,32,30,0,0,0,15,0,0,33,0,33,0,40,53,0,0,0,0,0,,,,0,0,TRUE
36032685,Niger,Agaie,Etsugaie,1-Jul-17,NigerAgaieEtsugaie01/07/2017-1,73,0,9,0,144,2313,4238,18,4207,564,10,0,957,1531,0,0,0,0,0,0,30,31,30,31,0,0,0,0,5913,33,31,33,0,0,0,23,0,0,25,0,25,0,36,36,0,0,0,0,0,,,,0,0,TRUE
52151634,Niger,Agaie,Fogbe / Kusoyaba,1-Jul-17,NigerAgaieFogbe / Kusoyaba01/07/2017-1,170,0,25,0,116,5925,10118,19,10076,854,0,32,788,1674,0,0,0,0,0,0,29,42,29,42,0,0,0,0,11908,35,31,31,0,0,0,47,0,0,80,0,80,0,43,35,0,0,0,0,0,,,,0,0,TRUE
45578863,Niger,Agaie,Kutriko,1-Jul-17,NigerAgaieKutriko01/07/2017-1,63,0,9,5,140,2430,4299,16,4274,0,0,0,1005,1005,2,2,2,2,0,0,20,23,20,23,0,0,0,0,5449,54,43,51,0,0,0,32,0,0,70,0,70,0,42,35,0,0,0,0,0,,,,0,0,TRUE
13407427,Niger,Agaie,Magaji,1-Jul-17,NigerAgaieMagaji01/07/2017-1,45,0,7,8,180,2036,5314,14,5153,125,15,0,100,240,0,0,0,0,0,0,24,45,24,45,0,0,0,0,5626,32,23,26,0,0,0,19,0,0,46,0,46,0,40,53,0,0,0,0,0,,,,0,0,TRUE
5447350,Niger,Agaie,Tagagi,1-Jul-17,NigerAgaieTagagi01/07/2017-1,44,0,7,0,108,1899,3544,9,3500,79,12,0,318,409,0,0,0,0,0,0,35,44,35,44,0,0,0,0,4061,39,32,36,0,0,0,71,0,0,68,0,68,0,71,36,0,0,0,0,0,,,,0,0,TRUE
44345432,Niger,Agwara,Adahe,1-Jul-17,NigerAgwaraADAHE01/07/2017-1,7,0,7,0,38,1224,3359,39,3428,0,0,0,23,23,0,0,0,0,0,0,6,10,6,10,0,0,0,0,3499,9,12,11,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,,,,0,0,TRUE
31473589,Niger,Agwara,Agwata,1-Jul-17,NigerAgwaraAgwata01/07/2017-1,8,0,8,0,200,2388,6097,40,5002,0,27,52,689,768,0,0,0,0,0,0,16,22,16,22,0,0,0,0,5992,27,22,25,0,0,0,0,0,0,29,0,29,0,14,15,0,0,0,0,0,,,,0,0,TRUE
14800365,Niger,Agwara,Bunsuru,1-Jul-17,NigerAgwaraBunsuru01/07/2017-1,7,0,7,0,108,1305,3510,27,3304,0,8,0,220,228,0,0,0,0,0,0,15,21,15,21,0,0,0,0,3661,14,27,18,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,,,,0,0,TRUE
