Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
32931563,Katsina,Rimi,Rimi,1-Mar-17,KatsinaRimiRimi01/03/2017-1,48,0,10,0,75,6606,8007,111,5917,91,60,0,3472,3623,14,17,14,17,0,0,752,1063,744,1051,8,12,0,0,10683,13,11,12,0,0,0,13,11,13,23,0,23,0,29,0,0,0,2700,5200,3472,Detergent,Satchet milk,Sweets,0,0,TRUE
19182425,Katsina,Rimi,Sabon Gari,1-Mar-17,KatsinaRimiSabon Gari01/03/2017-1,40,0,9,9,263,3992,5994,93,5155,119,82,0,2098,2299,4,4,4,4,0,0,276,385,267,371,9,14,0,0,8101,28,23,19,0,0,0,28,23,19,48,0,48,0,32,23,0,0,1940,3410,2098,Detergent,Satchet milk,Sweets,0,0,TRUE
14020176,Katsina,Rimi,Tsagero,1-Mar-17,KatsinaRimiTsagero01/03/2017-1,20,0,5,1,49,2767,3926,49,2521,31,0,0,2208,2239,5,7,4,6,1,1,117,191,113,186,4,5,0,0,5002,16,6,14,0,0,0,16,6,14,25,0,25,0,19,19,0,0,1227,1958,2208,Detergent,Satchet milk,Sweets,0,0,TRUE
21876148,Katsina,Sabuwa,Damari,1-Mar-17,KatsinaSabuwaDamari01/03/2017-1,45,0,6,3,125,2150,4563,0,4172,65,38,0,217,320,4,5,2,3,2,2,127,184,115,170,12,14,0,0,4793,41,34,24,0,0,0,34,0,0,36,0,36,0,53,32,0,0,332,4400,0,Others,Sweets,,0,0,TRUE
19840902,Katsina,Sabuwa,Dugu Muazu,1-Mar-17,KatsinaSabuwaDugu Muazu01/03/2017-1,43,0,8,10,81,2327,4569,0,3633,35,158,0,523,716,24,33,15,11,9,22,139,218,133,210,6,8,0,0,4661,30,29,27,0,0,0,35,0,0,35,0,35,0,49,41,0,0,812,3745,0,Others,milk candy,,0,0,TRUE
7888528,Katsina,Sabuwa,Gamji,1-Mar-17,KatsinaSabuwaGamji01/03/2017-1,45,0,6,1,154,2377,4429,23,3718,323,171,0,503,997,57,100,42,79,15,21,150,282,142,270,8,12,0,0,5219,30,30,21,0,0,0,27,0,0,31,0,31,0,30,54,0,0,1336,3700,0,Others,milk candy,,0,0,TRUE
2749553,Katsina,Sabuwa,Gazari,1-Mar-17,KatsinaSabuwaGazari01/03/2017-1,43,0,6,10,133,2139,3882,31,3227,71,95,0,285,451,4,6,1,3,3,3,130,164,116,146,14,15,0,0,3970,30,30,28,0,0,0,31,0,0,30,0,30,0,45,40,0,0,764,3150,0,Others,milk candy,,0,0,TRUE
9346876,Katsina,Sabuwa,Machika,1-Mar-17,KatsinaSabuwaMachika01/03/2017-1,60,0,8,14,86,2554,5279,36,4104,73,125,0,746,944,23,43,19,33,4,10,146,242,131,206,15,36,0,0,5387,30,28,24,0,0,0,31,3,2,30,0,30,0,33,50,0,0,1298,3929,0,Others,milk candy,,0,0,TRUE
31924502,Katsina,Sabuwa,Maibakko,1-Mar-17,KatsinaSabuwaMaibakko01/03/2017-1,59,0,9,18,104,2885,6412,9,5451,133,77,0,517,727,5,5,3,3,2,2,150,220,135,199,15,21,0,0,6502,35,28,27,0,0,0,24,0,0,34,0,34,0,34,55,0,0,3022,3415,0,Others,milk candy,,0,0,TRUE
20683453,Katsina,Sabuwa,Rafin Iwa,1-Mar-17,KatsinaSabuwaRafin Iwa01/03/2017-1,42,0,6,1,84,2011,3903,44,3338,12,57,0,410,479,11,16,5,9,6,7,169,228,163,221,6,7,0,0,4132,30,27,17,0,0,0,18,0,0,11,25,11,25,34,55,0,0,513,3532,0,Others,milk candy,,0,0,TRUE
11686402,Katsina,Sabuwa,Sabuwa A,1-Mar-17,KatsinaSabuwaSabuwa A01/03/2017-1,41,0,9,13,73,2802,4364,61,3530,77,351,0,981,1409,63,106,47,80,16,26,292,394,287,384,5,10,0,0,5489,34,30,30,0,0,0,36,0,0,36,0,36,0,30,63,0,0,1172,4161,0,Others,milk candy,,0,0,TRUE
11368643,Katsina,Sabuwa,Sabuwa B,1-Mar-17,KatsinaSabuwaSabuwa B01/03/2017-1,33,0,5,12,113,2229,3326,71,2586,0,98,0,727,825,74,110,60,86,14,24,157,234,146,224,11,11,0,0,3846,36,29,22,0,0,0,31,0,0,30,0,30,0,48,37,0,0,1003,2671,0,Others,milk candy,,0,0,TRUE
23202677,Katsina,Sabuwa,Sayau,1-Mar-17,KatsinaSabuwaSayau01/03/2017-1,38,0,5,9,178,2157,3924,39,3733,138,152,0,545,835,23,40,17,32,6,8,91,151,86,143,5,8,0,0,4930,31,30,26,0,0,0,34,0,0,33,0,33,0,33,52,0,0,1202,3601,0,Others,milk candy,,0,0,TRUE
15430504,Katsina,Safana,Babban Duhu  A,1-Mar-17,KatsinaSafanaBabban Duhu  A01/03/2017-1,40,0,10,25,37,2286,4930,67,4781,33,14,0,791,838,0,0,0,0,0,0,71,120,68,117,3,3,0,0,5798,27,22,23,0,0,0,27,22,23,29,0,29,0,21,50,0,0,4642,1156,0,milk candy,whistle,,0,1,TRUE
29545667,Katsina,Safana,Babban Duhu  B,1-Mar-17,KatsinaSafanaBabban Duhu  B01/03/2017-1,56,0,11,22,48,2748,6657,128,5082,0,0,0,1458,1458,6,12,4,8,2,4,152,239,139,223,13,16,0,0,6841,38,28,19,0,0,0,38,28,19,35,0,35,0,28,31,0,0,5641,1200,0,milk candy,whistle,,0,0,TRUE
33858953,Katsina,Safana,Baure A,1-Mar-17,KatsinaSafanaBaure A01/03/2017-1,58,0,14,8,15,3306,7065,80,5947,215,104,0,604,923,4,6,3,5,1,1,132,224,127,218,5,8,0,0,7116,25,15,16,0,0,0,25,15,16,38,0,33,0,10,13,0,0,5859,1200,0,milk candy,whistle,,0,2,TRUE
6848732,Katsina,Safana,Baure B,1-Mar-17,KatsinaSafanaBaure B01/03/2017-1,36,0,9,7,97,2206,5060,64,4827,0,0,0,2409,2409,2,3,2,3,0,0,129,216,124,212,4,4,0,0,7555,30,19,18,0,0,0,30,19,18,35,0,35,0,11,11,0,0,6355,1200,0,milk candy,whistle,,0,1,TRUE
26544315,Katsina,Safana,Runka  A,1-Mar-17,KatsinaSafanaRunka  A01/03/2017-1,100,0,19,5,110,4585,10260,132,9771,0,0,0,586,586,4,7,3,5,1,2,117,154,115,149,2,5,0,0,10626,23,20,27,0,0,0,23,20,27,18,0,18,0,6,7,0,0,9370,1200,0,milk candy,whistle,,0,0,TRUE
30674406,Katsina,Safana,Runka  B,1-Mar-17,KatsinaSafanaRunka  B01/03/2017-1,55,0,13,10,26,3889,6694,101,5459,0,0,0,1973,1973,14,21,12,17,2,4,175,280,173,276,2,4,0,0,7761,33,24,21,0,0,0,33,24,21,34,0,34,0,20,17,0,0,6760,1000,0,milk candy,whistle,,0,0,TRUE
10583621,Katsina,Safana,Safana,1-Mar-17,KatsinaSafanaSafana01/03/2017-1,66,0,13,0,90,4299,7576,40,6821,0,108,0,481,589,10,13,10,13,0,0,148,199,143,192,5,7,0,0,7705,26,20,24,0,0,0,26,20,24,11,0,11,0,12,23,0,0,6197,1500,0,milk candy,whistle,,0,0,TRUE
7139960,Katsina,Safana,Tsaskiya,1-Mar-17,KatsinaSafanaTsaskiya01/03/2017-1,57,0,14,7,91,2614,6843,94,6028,0,0,0,577,577,2,4,2,4,0,0,185,237,176,227,9,10,0,0,6934,22,26,20,0,0,0,22,26,20,16,0,16,0,9,34,0,0,5934,1000,0,milk candy,whistle,,0,1,TRUE
19649084,Katsina,Safana,Zakka A,1-Mar-17,KatsinaSafanaZakka A01/03/2017-1,61,0,15,0,16,2678,7619,75,6614,0,41,0,878,919,0,0,0,0,0,0,136,209,127,167,9,12,0,0,7716,27,20,23,0,0,0,27,20,23,52,0,58,0,33,21,0,0,6700,1000,0,milk candy,whistle,,0,1,TRUE
15883233,Katsina,Safana,Zakka B,1-Mar-17,KatsinaSafanaZakka B01/03/2017-1,56,0,14,19,68,2517,7684,83,6288,23,38,0,1435,1496,0,0,0,0,0,0,136,214,134,210,2,4,0,0,8081,37,26,27,0,0,0,37,26,27,25,0,25,0,37,28,0,0,6555,1500,0,milk candy,whistle,,0,0,TRUE
32822609,Katsina,Sandamu,Daneji A,1-Mar-17,KatsinaSandamuDaneji A01/03/2017-1,35,0,7,0,128,1738,3421,40,3287,6,87,0,436,529,5,11,5,11,0,0,79,106,72,98,7,8,0,0,4053,24,20,23,0,0,0,0,0,0,43,0,43,0,32,29,0,0,3300,750,0,Sweets,Others,,0,0,TRUE
15817115,Katsina,Sandamu,Daneji B,1-Mar-17,KatsinaSandamuDaneji B01/03/2017-1,40,0,8,0,77,1700,3786,26,3582,0,0,0,388,388,0,0,0,0,0,0,35,46,33,44,2,2,0,0,4091,26,19,16,0,0,0,0,0,0,34,0,34,0,26,20,0,0,2700,650,0,Sweets,Others,,0,0,TRUE
29307738,Katsina,Sandamu,Fago A,1-Mar-17,KatsinaSandamuFago A01/03/2017-1,40,0,8,0,148,2462,4649,56,4067,142,199,0,1391,1732,0,0,0,0,0,0,85,147,81,142,4,5,0,0,6089,32,18,20,0,0,0,0,0,0,54,0,54,0,29,17,0,0,3600,800,0,Sweets,Others,,0,0,TRUE
