Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
272894794,Plateau,Bokkos,Mbar/Margar,1-Apr-17,PlateauBokkosMbar/Margar01/04/2017-1,71,0,12,4,23,5527,3342,5,3068,0,13,92,138,243,0,0,0,0,0,0,4,4,4,4,0,0,0,0,3342,17,11,10,0,0,0,8,0,0,14,0,14,0,16,14,0,0,0,0,0,,,,0,0,TRUE
15265310,Benue,Gwer West,Mbapupuu/Tswarev,1-Apr-17,BenueGwer WestMbapupuu/Tswarev01/04/2017-1,13,0,3,0,215,741,1333,0,1318,0,0,0,25,25,0,0,0,0,0,0,10,15,10,15,0,0,0,0,1573,24,19,23,0,0,0,15,0,0,33,0,33,0,24,42,0,0,0,0,0,,,,0,0,TRUE
181987651,Benue,Gwer West,Mbapa,1-Apr-17,BenueGwer WestMbapa01/04/2017-1,26,0,4,3,127,844,1920,0,1914,0,0,0,150,150,0,0,0,0,0,0,3,6,3,6,0,0,0,0,2200,32,31,27,0,0,0,16,0,0,32,0,32,0,49,41,0,0,0,0,0,,,,0,0,TRUE
84892192,Abia,Umuahia North,Mbaocha,1-Apr-17,AbiaUmuahia NorthMbaocha01/04/2017-1,9,0,3,2,73,1045,884,6,884,0,328,0,696,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,0,2,0,0,0,0,2,0,0,4,0,4,1,4,2,0,0,0,0,0,,,,0,0,TRUE
336486518,Benue,Tarka,Mbanyaber,1-Apr-17,BenueTarkaMbanyaber01/04/2017-1,12,0,5,0,92,1013,927,5,900,0,0,0,146,146,0,0,0,0,0,0,21,27,21,27,0,0,0,0,1165,11,12,11,0,0,0,0,0,0,19,0,19,0,14,23,0,0,0,0,0,,,,0,0,TRUE
333974074,Benue,Konshisha,Mbanor,1-Apr-17,BenueKonshishaMbanor01/04/2017-1,17,0,5,3,138,1697,3561,12,3546,0,0,0,1058,1058,0,0,0,0,0,0,12,15,12,15,0,0,0,0,4760,41,30,29,0,0,0,38,8,0,43,0,43,0,18,23,0,0,0,0,0,,,,0,0,TRUE
232864451,Imo,Oguta,Mbano,1-Apr-17,ImoOgutaMbano01/04/2017-1,15,0,8,10,66,1453,2036,4,1975,0,51,168,280,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,18,7,12,0,0,0,8,0,0,19,0,19,0,17,4,0,0,0,0,0,,,,0,0,TRUE
74230596,Plateau,Langtang North,Mban,1-Apr-17,PlateauLangtang NorthMban01/04/2017-1,12,0,3,6,30,860,1464,11,1309,0,105,25,74,204,0,0,0,0,0,0,8,10,8,10,0,0,0,0,1559,7,6,8,0,0,0,10,0,0,6,0,6,0,10,2,0,0,0,0,0,,,,0,0,TRUE
296349714,Adamawa,Yola South,Mbamoi,1-Apr-17,AdamawaYola SouthMbamoi01/04/2017-1,22,0,6,9,54,1827,4917,6,1730,272,154,89,113,628,4,9,4,9,0,0,38,55,38,55,0,0,0,0,2485,13,18,11,0,0,0,0,0,0,13,0,13,0,6,0,0,0,0,0,0,,,,0,1,TRUE
107181085,Taraba,Sardauna,Mbamnga,1-Apr-17,TarabaSardaunaMbamnga01/04/2017-1,117,0,19,3,58,5129,6141,8,5956,0,0,0,674,674,0,0,0,0,0,0,68,79,68,79,0,0,0,0,6770,22,12,11,0,0,0,14,0,0,34,0,34,0,17,21,0,0,0,0,0,Satchet milk,Biscuits,Sweets,0,0,TRUE
