Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
12034450,Sokoto,Wurno,Dinawa,1-Aug-17,SokotoWurnoDinawa01/08/2017-1,36,0,16,32,114,1602,4231,0,3239,362,0,0,510,872,5,9,5,9,0,0,10,12,10,12,0,0,0,0,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
4780439,Sokoto,Wurno,Kwargaba,1-Aug-17,SokotoWurnoKwargaba01/08/2017-1,43,0,28,2,61,2891,5710,48,6368,548,0,0,288,836,5,11,3,6,2,5,18,28,17,26,1,2,0,0,7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
52169657,Sokoto,Wurno,Kwasare,1-Aug-17,SokotoWurnoKwasare01/08/2017-1,41,0,20,0,141,3033,5515,35,4205,342,5,0,839,1186,31,51,30,50,1,1,19,29,19,29,0,0,0,0,5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
8616975,Sokoto,Wurno,Lahodu,1-Aug-17,SokotoWurnoLahodu01/08/2017-1,40,0,28,18,179,3101,6224,25,4965,446,16,0,1676,2138,42,62,42,62,0,0,18,30,18,30,0,0,0,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
8120732,Sokoto,Wurno,Magarya,1-Aug-17,SokotoWurnoMagarya01/08/2017-1,18,0,16,3,259,2454,3740,2,3096,566,54,0,360,980,21,36,19,30,2,6,26,53,26,53,0,0,0,0,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
38579713,Sokoto,Wurno,Marafa,1-Aug-17,SokotoWurnoMarafa01/08/2017-1,36,0,28,4,111,3825,5767,24,5465,379,0,0,2100,2479,17,29,16,28,1,1,25,69,25,69,0,0,0,0,8156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
43165480,Sokoto,Wurno,Tunga,1-Aug-17,SokotoWurnoTunga01/08/2017-1,36,0,16,6,141,2019,3397,28,3166,461,35,0,312,808,6,12,6,12,0,0,32,41,30,39,2,2,0,0,4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
29987801,Sokoto,Yabo,Bakale,1-Aug-17,SokotoYaboBakale01/08/2017-1,36,0,4,3,62,1409,3953,3,1763,154,0,0,1264,1418,3,4,3,4,0,0,162,586,162,586,0,0,0,0,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
33048487,Sokoto,Yabo,Bengaje,1-Aug-17,SokotoYaboBengaje01/08/2017-1,36,0,6,2,86,2318,5167,2,3145,187,0,0,1459,1646,4,6,4,6,0,0,47,206,47,206,0,0,0,0,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
25659761,Sokoto,Yabo,Binjin Muza,1-Aug-17,SokotoYaboBinjin Muza01/08/2017-1,64,0,8,4,183,3463,6460,4,4386,145,0,0,1522,1667,15,29,10,20,5,9,38,121,38,121,0,0,0,0,6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
23202684,Sokoto,Yabo,Birniruwa,1-Aug-17,SokotoYaboBirniruwa01/08/2017-1,28,0,5,2,116,1985,4003,2,2023,153,0,0,1266,1419,0,0,0,0,0,0,148,330,148,330,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
25122335,Sokoto,Yabo,Dagawa,1-Aug-17,SokotoYaboDagawa01/08/2017-1,39,0,9,5,215,3140,6392,5,3962,206,0,0,1549,1755,5,9,5,9,0,0,36,195,36,195,0,0,0,0,6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
35388039,Sokoto,Yabo,Fakka,1-Aug-17,SokotoYaboFakka01/08/2017-1,25,0,6,2,114,2185,5107,2,3843,104,0,0,838,942,7,12,7,12,0,0,29,120,29,120,0,0,0,0,5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
35984798,Sokoto,Yabo,Kilgori,1-Aug-17,SokotoYaboKilgori01/08/2017-1,24,0,4,3,126,2348,4437,3,2611,43,0,0,781,824,9,16,9,16,0,0,32,154,32,154,0,0,0,0,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
28784874,Sokoto,Yabo,Torankawa,1-Aug-17,SokotoYaboTorankawa01/08/2017-1,48,0,7,4,154,3545,6993,4,4215,165,0,0,1586,1751,15,22,15,22,0,0,168,346,168,346,0,0,0,0,6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
19850675,Sokoto,Yabo,Yabo A,1-Aug-17,SokotoYaboYabo A01/08/2017-1,20,0,5,5,161,2314,6796,5,3781,195,0,0,1853,2048,53,99,29,50,24,49,164,531,163,528,1,3,0,0,6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
5185705,Sokoto,Yabo,Yabo B,1-Aug-17,SokotoYaboYabo B01/08/2017-1,18,0,6,4,143,1981,4273,4,2116,123,0,0,1557,1680,30,57,20,37,10,20,79,240,78,238,1,2,0,0,4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
