Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 15-Jan 2 weeks BORNO JERE,SIA,15-Jan,2 weeks,Borno,Jere,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO KAGA,SIA,15-Jan,2 weeks,Borno,Kaga,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO KALA/BALGE,SIA,15-Jan,2 weeks,Borno,Kala/Balge,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO KONDUGA,SIA,15-Jan,2 weeks,Borno,Konduga,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO KUKAWA,SIA,15-Jan,2 weeks,Borno,Kukawa,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO KWAYA KUSAR,SIA,15-Jan,2 weeks,Borno,Kwaya Kusar,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO MAFA,SIA,15-Jan,2 weeks,Borno,Mafa,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO MAGUMERI,SIA,15-Jan,2 weeks,Borno,Magumeri,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO MAIDUGURI,SIA,15-Jan,2 weeks,Borno,Maiduguri,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO MARTE,SIA,15-Jan,2 weeks,Borno,Marte,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO MOBBAR,SIA,15-Jan,2 weeks,Borno,Mobbar,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO MONGUNO,SIA,15-Jan,2 weeks,Borno,Monguno,No,No,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO NGALA,SIA,15-Jan,2 weeks,Borno,Ngala,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO NGANZAI,SIA,15-Jan,2 weeks,Borno,Nganzai,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks BORNO SHANI,SIA,15-Jan,2 weeks,Borno,Shani,No,Yes,Yes,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks CROSS RIVER ABI,SIA,15-Jan,2 weeks,Cross River,Abi,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER AKAMKPA,SIA,15-Jan,2 weeks,Cross River,Akamkpa,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER AKPABUYO,SIA,15-Jan,2 weeks,Cross River,Akpabuyo,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER BAKASSI,SIA,15-Jan,2 weeks,Cross River,Bakassi,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER BEKWARRA,SIA,15-Jan,2 weeks,Cross River,Bekwarra,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER BIASE,SIA,15-Jan,2 weeks,Cross River,Biase,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER BOKI,SIA,15-Jan,2 weeks,Cross River,Boki,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER CALABAR MUNICIPAL,SIA,15-Jan,2 weeks,Cross River,Calabar Municipal,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER CALABAR SOUTH,SIA,15-Jan,2 weeks,Cross River,Calabar South,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER ETUNG,SIA,15-Jan,2 weeks,Cross River,Etung,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER IKOM,SIA,15-Jan,2 weeks,Cross River,Ikom,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER OBANLIKU,SIA,15-Jan,2 weeks,Cross River,Obanliku,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER OBUBRA,SIA,15-Jan,2 weeks,Cross River,Obubra,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER OBUDU,SIA,15-Jan,2 weeks,Cross River,Obudu,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER ODUKPANI,SIA,15-Jan,2 weeks,Cross River,Odukpani,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER OGOJA,SIA,15-Jan,2 weeks,Cross River,Ogoja,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER YAKURR,SIA,15-Jan,2 weeks,Cross River,Yakurr,,,,,,,,,,,,
SIA 15-Jan 2 weeks CROSS RIVER YALA,SIA,15-Jan,2 weeks,Cross River,Yala,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA ANIOCHA NORTH,SIA,15-Jan,2 weeks,Delta,Aniocha North,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA ANIOCHA SOUTH,SIA,15-Jan,2 weeks,Delta,Aniocha South,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA BOMADI,SIA,15-Jan,2 weeks,Delta,Bomadi,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA BURUTU,SIA,15-Jan,2 weeks,Delta,Burutu,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA ETHIOPE EAST,SIA,15-Jan,2 weeks,Delta,Ethiope East,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA ETHIOPE WEST,SIA,15-Jan,2 weeks,Delta,Ethiope West,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA IKA NORTH EAST,SIA,15-Jan,2 weeks,Delta,Ika North East,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA IKA SOUTH,SIA,15-Jan,2 weeks,Delta,Ika South,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA ISOKO NORTH,SIA,15-Jan,2 weeks,Delta,Isoko North,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA ISOKO SOUTH,SIA,15-Jan,2 weeks,Delta,Isoko South,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA NDOKWA EAST,SIA,15-Jan,2 weeks,Delta,Ndokwa East,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA NDOKWA WEST,SIA,15-Jan,2 weeks,Delta,Ndokwa West,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA OKPE,SIA,15-Jan,2 weeks,Delta,Okpe,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA OSHIMILI NORTH,SIA,15-Jan,2 weeks,Delta,Oshimili North,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA OSHIMILI SOUTH,SIA,15-Jan,2 weeks,Delta,Oshimili South,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA PATANI,SIA,15-Jan,2 weeks,Delta,Patani,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA SAPELE,SIA,15-Jan,2 weeks,Delta,Sapele,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA UDU,SIA,15-Jan,2 weeks,Delta,Udu,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA UGHELLI NORTH,SIA,15-Jan,2 weeks,Delta,Ughelli North,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA UGHELLI SOUTH,SIA,15-Jan,2 weeks,Delta,Ughelli South,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA UKWUANI,SIA,15-Jan,2 weeks,Delta,Ukwuani,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA UVWIE,SIA,15-Jan,2 weeks,Delta,Uvwie,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA WARRI NORTH,SIA,15-Jan,2 weeks,Delta,Warri North,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA WARRI SOUTH,SIA,15-Jan,2 weeks,Delta,Warri South,,,,,,,,,,,,
SIA 15-Jan 2 weeks DELTA WARRI SOUTH-WEST,SIA,15-Jan,2 weeks,Delta,Warri South-West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI ABAKALIKI,SIA,15-Jan,2 weeks,Ebonyi,Abakaliki,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI AFIKPO NORTH,SIA,15-Jan,2 weeks,Ebonyi,Afikpo North,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI AFIKPO SOUTH,SIA,15-Jan,2 weeks,Ebonyi,Afikpo South,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI EBONYI,SIA,15-Jan,2 weeks,Ebonyi,Ebonyi,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI EZZA NORTH,SIA,15-Jan,2 weeks,Ebonyi,Ezza North,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI EZZA SOUTH,SIA,15-Jan,2 weeks,Ebonyi,Ezza South,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI IKWO,SIA,15-Jan,2 weeks,Ebonyi,Ikwo,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI ISHIELU,SIA,15-Jan,2 weeks,Ebonyi,Ishielu,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI IVO,SIA,15-Jan,2 weeks,Ebonyi,Ivo,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI IZZI,SIA,15-Jan,2 weeks,Ebonyi,Izzi,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI OHAOZARA,SIA,15-Jan,2 weeks,Ebonyi,Ohaozara,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI OHAUKWU,SIA,15-Jan,2 weeks,Ebonyi,Ohaukwu,,,,,,,,,,,,
SIA 15-Jan 2 weeks EBONYI ONICHA,SIA,15-Jan,2 weeks,Ebonyi,Onicha,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO AKOKO-EDO,SIA,15-Jan,2 weeks,Edo,Akoko-Edo,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO EGOR,SIA,15-Jan,2 weeks,Edo,Egor,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ESAN  NORTH-EAST,SIA,15-Jan,2 weeks,Edo,Esan  North-East,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ESAN CENTRAL,SIA,15-Jan,2 weeks,Edo,Esan Central,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ESAN SOUTH-EAST,SIA,15-Jan,2 weeks,Edo,Esan South-East,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ESAN WEST,SIA,15-Jan,2 weeks,Edo,Esan West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ETSAKO CENTRAL,SIA,15-Jan,2 weeks,Edo,Etsako Central,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ETSAKO EAST,SIA,15-Jan,2 weeks,Edo,Etsako East,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ETSAKO WEST,SIA,15-Jan,2 weeks,Edo,Etsako West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO IGUEGBEN,SIA,15-Jan,2 weeks,Edo,Iguegben,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO IKPOBA-OKHA,SIA,15-Jan,2 weeks,Edo,Ikpoba-Okha,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO OREDO,SIA,15-Jan,2 weeks,Edo,Oredo,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO ORHIONMWON,SIA,15-Jan,2 weeks,Edo,Orhionmwon,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO OVIA NORTH-EAST,SIA,15-Jan,2 weeks,Edo,Ovia North-East,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO OVIA SOUTH-WEST,SIA,15-Jan,2 weeks,Edo,Ovia South-West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO OWAN EAST,SIA,15-Jan,2 weeks,Edo,Owan East,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO OWAN WEST,SIA,15-Jan,2 weeks,Edo,Owan West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EDO UHUNMWONDE,SIA,15-Jan,2 weeks,Edo,Uhunmwonde,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI ADO-EKITI,SIA,15-Jan,2 weeks,Ekiti,Ado-Ekiti,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI EFON,SIA,15-Jan,2 weeks,Ekiti,Efon,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI EKITI EAST,SIA,15-Jan,2 weeks,Ekiti,Ekiti East,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI EKITI SOUTH-WEST,SIA,15-Jan,2 weeks,Ekiti,Ekiti South-West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI EKITI WEST,SIA,15-Jan,2 weeks,Ekiti,Ekiti West,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI EMURE,SIA,15-Jan,2 weeks,Ekiti,Emure,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI GBONYIN,SIA,15-Jan,2 weeks,Ekiti,Gbonyin,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI IDO-OSI,SIA,15-Jan,2 weeks,Ekiti,Ido-Osi,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI IJERO,SIA,15-Jan,2 weeks,Ekiti,Ijero,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI IKERE,SIA,15-Jan,2 weeks,Ekiti,Ikere,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI IKOLE,SIA,15-Jan,2 weeks,Ekiti,Ikole,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI ILEJEMEJE,SIA,15-Jan,2 weeks,Ekiti,Ilejemeje,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI IREPODUN/IFELODUN,SIA,15-Jan,2 weeks,Ekiti,Irepodun/Ifelodun,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI ISE/ORUN,SIA,15-Jan,2 weeks,Ekiti,Ise/Orun,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI MOBA,SIA,15-Jan,2 weeks,Ekiti,Moba,,,,,,,,,,,,
SIA 15-Jan 2 weeks EKITI OYE,SIA,15-Jan,2 weeks,Ekiti,Oye,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU ANINRI,SIA,15-Jan,2 weeks,Enugu,Aninri,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU AWGU,SIA,15-Jan,2 weeks,Enugu,Awgu,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU ENUGU EAST,SIA,15-Jan,2 weeks,Enugu,Enugu East,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU ENUGU NORTH,SIA,15-Jan,2 weeks,Enugu,Enugu North,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU ENUGU SOUTH,SIA,15-Jan,2 weeks,Enugu,Enugu South,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU EZEAGU,SIA,15-Jan,2 weeks,Enugu,Ezeagu,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU IGBO-ETITI,SIA,15-Jan,2 weeks,Enugu,Igbo-Etiti,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU IGBO-EZE-NORTH,SIA,15-Jan,2 weeks,Enugu,Igbo-Eze-North,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU IGBO-EZE-SOUTH,SIA,15-Jan,2 weeks,Enugu,Igbo-Eze-South,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU ISI-UZO,SIA,15-Jan,2 weeks,Enugu,Isi-Uzo,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU NKANU EAST,SIA,15-Jan,2 weeks,Enugu,Nkanu East,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU NKANU WEST,SIA,15-Jan,2 weeks,Enugu,Nkanu West,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU NSUKKA,SIA,15-Jan,2 weeks,Enugu,Nsukka,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU OJI-RIVER,SIA,15-Jan,2 weeks,Enugu,Oji-River,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU UDENU,SIA,15-Jan,2 weeks,Enugu,Udenu,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU UDI,SIA,15-Jan,2 weeks,Enugu,Udi,,,,,,,,,,,,
SIA 15-Jan 2 weeks ENUGU UZO-UWANI,SIA,15-Jan,2 weeks,Enugu,Uzo-Uwani,,,,,,,,,,,,
SIA 15-Jan 2 weeks FCT ABAJI,SIA,15-Jan,2 weeks,Fct,Abaji,,,,,,,,,,,,
SIA 15-Jan 2 weeks FCT BWARI,SIA,15-Jan,2 weeks,Fct,Bwari,,,,,,,,,,,,
SIA 15-Jan 2 weeks FCT GWAGWALADA,SIA,15-Jan,2 weeks,Fct,Gwagwalada,,,,,,,,,,,,
SIA 15-Jan 2 weeks FCT KUJE,SIA,15-Jan,2 weeks,Fct,Kuje,,,,,,,,,,,,
SIA 15-Jan 2 weeks FCT KWALI,SIA,15-Jan,2 weeks,Fct,Kwali,,,,,,,,,,,,
SIA 15-Jan 2 weeks FCT MUNICIPAL AREA COUNCIL,SIA,15-Jan,2 weeks,Fct,Municipal Area Council,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE AKKO,SIA,15-Jan,2 weeks,Gombe,Akko,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE BALANGA,SIA,15-Jan,2 weeks,Gombe,Balanga,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE BILLIRI,SIA,15-Jan,2 weeks,Gombe,Billiri,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE DUKKU,SIA,15-Jan,2 weeks,Gombe,Dukku,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE FUNAKAYE,SIA,15-Jan,2 weeks,Gombe,Funakaye,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE GOMBE,SIA,15-Jan,2 weeks,Gombe,Gombe,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE KALTUNGO,SIA,15-Jan,2 weeks,Gombe,Kaltungo,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE KWAMI,SIA,15-Jan,2 weeks,Gombe,Kwami,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE NAFADA,SIA,15-Jan,2 weeks,Gombe,Nafada,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE SHOMGOM,SIA,15-Jan,2 weeks,Gombe,Shomgom,,,,,,,,,,,,
SIA 15-Jan 2 weeks GOMBE YAMALTU/DEBA,SIA,15-Jan,2 weeks,Gombe,Yamaltu/Deba,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ABOH-MBAISE,SIA,15-Jan,2 weeks,Imo,Aboh-Mbaise,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO AHIAZU-MBAISE,SIA,15-Jan,2 weeks,Imo,Ahiazu-Mbaise,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO EHIME -MBANO,SIA,15-Jan,2 weeks,Imo,Ehime -Mbano,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO EZINIHITTE,SIA,15-Jan,2 weeks,Imo,Ezinihitte,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO IDEATO NORTH,SIA,15-Jan,2 weeks,Imo,Ideato North,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO IDEATO SOUTH,SIA,15-Jan,2 weeks,Imo,Ideato South,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO IHITTE/UBOMA,SIA,15-Jan,2 weeks,Imo,Ihitte/Uboma,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO IKEDURU,SIA,15-Jan,2 weeks,Imo,Ikeduru,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ISIALA MBANO,SIA,15-Jan,2 weeks,Imo,Isiala Mbano,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ISU,SIA,15-Jan,2 weeks,Imo,Isu,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO MBATOLI,SIA,15-Jan,2 weeks,Imo,Mbatoli,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO NGOR-OKPALA,SIA,15-Jan,2 weeks,Imo,Ngor-Okpala,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO NJABA,SIA,15-Jan,2 weeks,Imo,Njaba,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO NKWERRE,SIA,15-Jan,2 weeks,Imo,Nkwerre,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO NWANGELE,SIA,15-Jan,2 weeks,Imo,Nwangele,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OBOWO,SIA,15-Jan,2 weeks,Imo,Obowo,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OGUTA,SIA,15-Jan,2 weeks,Imo,Oguta,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OHAJI/EGBEMA,SIA,15-Jan,2 weeks,Imo,Ohaji/Egbema,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OKIGWE,SIA,15-Jan,2 weeks,Imo,Okigwe,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ORLU,SIA,15-Jan,2 weeks,Imo,Orlu,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ORSU,SIA,15-Jan,2 weeks,Imo,Orsu,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ORU EAST,SIA,15-Jan,2 weeks,Imo,Oru East,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO ORU WEST,SIA,15-Jan,2 weeks,Imo,Oru West,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OWERRI MUNICIPAL,SIA,15-Jan,2 weeks,Imo,Owerri Municipal,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OWERRI NORTH,SIA,15-Jan,2 weeks,Imo,Owerri North,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO OWERRI WEST,SIA,15-Jan,2 weeks,Imo,Owerri West,,,,,,,,,,,,
SIA 15-Jan 2 weeks IMO UNUIMO,SIA,15-Jan,2 weeks,Imo,Unuimo,,,,,,,,,,,,
SIA 15-Jan 2 weeks JIGAWA AUYO,SIA,15-Jan,2 weeks,Jigawa,Auyo,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA BABURA,SIA,15-Jan,2 weeks,Jigawa,Babura,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA BIRINIWA,SIA,15-Jan,2 weeks,Jigawa,Biriniwa,Yes,Yes,No,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA BIRNIN KUDU,SIA,15-Jan,2 weeks,Jigawa,Birnin Kudu,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA BUJI,SIA,15-Jan,2 weeks,Jigawa,Buji,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA DUTSE,SIA,15-Jan,2 weeks,Jigawa,Dutse,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA GAGARAWA,SIA,15-Jan,2 weeks,Jigawa,Gagarawa,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA GARKI,SIA,15-Jan,2 weeks,Jigawa,Garki,Yes,Yes,Yes,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA GUMEL,SIA,15-Jan,2 weeks,Jigawa,Gumel,Yes,Yes,No,100%,Yes,Yes,No,No,No,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA GURI,SIA,15-Jan,2 weeks,Jigawa,Guri,Yes,Yes,No,100%,Yes,Yes,No,No,No,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA GWARAM,SIA,15-Jan,2 weeks,Jigawa,Gwaram,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA GWIWA,SIA,15-Jan,2 weeks,Jigawa,Gwiwa,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA HADEJIA,SIA,15-Jan,2 weeks,Jigawa,Hadejia,Yes,Yes,Yes,100%,Yes,No,No,No,Yes,No,No,No
SIA 15-Jan 2 weeks JIGAWA JAHUN,SIA,15-Jan,2 weeks,Jigawa,Jahun,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA KAFIN HAUSA,SIA,15-Jan,2 weeks,Jigawa,Kafin Hausa,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA KAUGAMA,SIA,15-Jan,2 weeks,Jigawa,Kaugama,Yes,Yes,No,100%,Yes,No,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA KAZAURE,SIA,15-Jan,2 weeks,Jigawa,Kazaure,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA KIRI KASAMA,SIA,15-Jan,2 weeks,Jigawa,Kiri Kasama,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA KIYAWA,SIA,15-Jan,2 weeks,Jigawa,Kiyawa,Yes,Yes,No,100%,Yes,No,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA MAIGATARI,SIA,15-Jan,2 weeks,Jigawa,Maigatari,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA MALAM MADURI,SIA,15-Jan,2 weeks,Jigawa,Malam Maduri,Yes,Yes,Yes,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA MIGA,SIA,15-Jan,2 weeks,Jigawa,Miga,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA RINGIM,SIA,15-Jan,2 weeks,Jigawa,Ringim,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA RONI,SIA,15-Jan,2 weeks,Jigawa,Roni,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
SIA 15-Jan 2 weeks JIGAWA SULE TANKAKAR,SIA,15-Jan,2 weeks,Jigawa,Sule Tankakar,Yes,Yes,No,100%,Yes,Yes,No,No,No,No,No,No
SIA 15-Jan 2 weeks JIGAWA TAURA,SIA,15-Jan,2 weeks,Jigawa,Taura,Yes,Yes,Yes,100%,Yes,Yes,No,No,Yes,Yes,No,No
