Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 16-May 3 Days YOBE GUJBA,SIA,16-May,3 Days,Yobe,Gujba,Yes,Yes,Yes,80%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE GULANI,SIA,16-May,3 Days,Yobe,Gulani,Yes,Yes,Yes,75%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE JAKUSKO,SIA,16-May,3 Days,Yobe,Jakusko,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE KARASUWA,SIA,16-May,3 Days,Yobe,Karasuwa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE MACHINA,SIA,16-May,3 Days,Yobe,Machina,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE NANGERE,SIA,16-May,3 Days,Yobe,Nangere,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE NGURU,SIA,16-May,3 Days,Yobe,Nguru,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE POTISKUM,SIA,16-May,3 Days,Yobe,Potiskum,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE TARMUA,SIA,16-May,3 Days,Yobe,Tarmua,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE YUNUSARI,SIA,16-May,3 Days,Yobe,Yunusari,Yes,Yes,Yes,80%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days YOBE YUSUFARI,SIA,16-May,3 Days,Yobe,Yusufari,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
SIA 16-May 3 Days ZAMFARA ANKA,SIA,16-May,3 Days,Zamfara,Anka,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA BAKURA,SIA,16-May,3 Days,Zamfara,Bakura,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA BIRNIN MAGAJI/KIYAW,SIA,16-May,3 Days,Zamfara,Birnin Magaji/Kiyaw,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA BUKKUYUM,SIA,16-May,3 Days,Zamfara,Bukkuyum,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA BUNGUDU,SIA,16-May,3 Days,Zamfara,Bungudu,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA GUMMI,SIA,16-May,3 Days,Zamfara,Gummi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA GUSAU,SIA,16-May,3 Days,Zamfara,Gusau,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA KAURA NAMODA,SIA,16-May,3 Days,Zamfara,Kaura Namoda,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA MARADUN,SIA,16-May,3 Days,Zamfara,Maradun,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA MARU,SIA,16-May,3 Days,Zamfara,Maru,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA SHINKAFI,SIA,16-May,3 Days,Zamfara,Shinkafi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA TALATA MAFARA,SIA,16-May,3 Days,Zamfara,Talata Mafara,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA TSAFE,SIA,16-May,3 Days,Zamfara,Tsafe,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days ZAMFARA ZURMI,SIA,16-May,3 Days,Zamfara,Zurmi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA ARDO-KOLA,SIA,16-May,3 Days,Taraba,Ardo-Kola,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA BALI,SIA,16-May,3 Days,Taraba,Bali,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA DONGA,SIA,16-May,3 Days,Taraba,Donga,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA GASHAKA,SIA,16-May,3 Days,Taraba,Gashaka,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA GASSOL,SIA,16-May,3 Days,Taraba,Gassol,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA IBI,SIA,16-May,3 Days,Taraba,Ibi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA JALINGO,SIA,16-May,3 Days,Taraba,Jalingo,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA KARIM LAMIDO,SIA,16-May,3 Days,Taraba,Karim Lamido,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA KURMI,SIA,16-May,3 Days,Taraba,Kurmi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA LAU,SIA,16-May,3 Days,Taraba,Lau,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA SARDAUNA,SIA,16-May,3 Days,Taraba,Sardauna,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA TAKUM,SIA,16-May,3 Days,Taraba,Takum,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA USSA,SIA,16-May,3 Days,Taraba,Ussa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA WUKARI,SIA,16-May,3 Days,Taraba,Wukari,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA YORRO,SIA,16-May,3 Days,Taraba,Yorro,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
SIA 16-May 3 Days TARABA ZING,SIA,16-May,3 Days,Taraba,Zing,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
OBR 16-Aug 3 weeks ABIA ABA NORTH,OBR,16-Aug,3 weeks,Abia,Aba North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA ABA SOUTH,OBR,16-Aug,3 weeks,Abia,Aba South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA AROCHUKWU,OBR,16-Aug,3 weeks,Abia,Arochukwu,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA BENDE,OBR,16-Aug,3 weeks,Abia,Bende,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA IKWUANO,OBR,16-Aug,3 weeks,Abia,Ikwuano,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA ISIALA-NGWA NORTH,OBR,16-Aug,3 weeks,Abia,Isiala-Ngwa North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA ISIALA-NGWA SOUTH,OBR,16-Aug,3 weeks,Abia,Isiala-Ngwa South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA ISUIKWUATO,OBR,16-Aug,3 weeks,Abia,Isuikwuato,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA OBI NWGA,OBR,16-Aug,3 weeks,Abia,Obi Nwga,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA OHAFIA,OBR,16-Aug,3 weeks,Abia,Ohafia,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA OSISIOMA NGWA,OBR,16-Aug,3 weeks,Abia,Osisioma Ngwa,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA UGWUNAGBO,OBR,16-Aug,3 weeks,Abia,Ugwunagbo,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA UKWA EAST,OBR,16-Aug,3 weeks,Abia,Ukwa East,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA UKWA WEST,OBR,16-Aug,3 weeks,Abia,Ukwa West,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA UMUAHIA NORTH,OBR,16-Aug,3 weeks,Abia,Umuahia North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA UMUAHIA SOUTH,OBR,16-Aug,3 weeks,Abia,Umuahia South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ABIA UMU-NNEOCHI,OBR,16-Aug,3 weeks,Abia,Umu-Nneochi,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA DEMSA,OBR,16-Aug,3 weeks,Adamawa,Demsa,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA FUFORE,OBR,16-Aug,3 weeks,Adamawa,Fufore,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA GANYE,OBR,16-Aug,3 weeks,Adamawa,Ganye,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA GIRIE,OBR,16-Aug,3 weeks,Adamawa,Girie,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA GOMBI,OBR,16-Aug,3 weeks,Adamawa,Gombi,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA GUYUK,OBR,16-Aug,3 weeks,Adamawa,Guyuk,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA HONG,OBR,16-Aug,3 weeks,Adamawa,Hong,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA JADA,OBR,16-Aug,3 weeks,Adamawa,Jada,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA LARMURDE,OBR,16-Aug,3 weeks,Adamawa,Larmurde,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA MADAGALI,OBR,16-Aug,3 weeks,Adamawa,Madagali,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA MAIHA,OBR,16-Aug,3 weeks,Adamawa,Maiha,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA MAYO-BELWA,OBR,16-Aug,3 weeks,Adamawa,Mayo-Belwa,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA MICHIKA,OBR,16-Aug,3 weeks,Adamawa,Michika,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA MUBI NORTH,OBR,16-Aug,3 weeks,Adamawa,Mubi North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA MUBI SOUTH,OBR,16-Aug,3 weeks,Adamawa,Mubi South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA NUMAN,OBR,16-Aug,3 weeks,Adamawa,Numan,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA SHELLENG,OBR,16-Aug,3 weeks,Adamawa,Shelleng,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA SONG,OBR,16-Aug,3 weeks,Adamawa,Song,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA TEUNGO,OBR,16-Aug,3 weeks,Adamawa,Teungo,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA YOLA NORTH,OBR,16-Aug,3 weeks,Adamawa,Yola North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ADAMAWA YOLA SOUTH,OBR,16-Aug,3 weeks,Adamawa,Yola South,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ABAK,OBR,16-Aug,3 weeks,Akwa Ibom,Abak,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM EASTERN OBOLO,OBR,16-Aug,3 weeks,Akwa Ibom,Eastern Obolo,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM EKET,OBR,16-Aug,3 weeks,Akwa Ibom,Eket,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ESIT EKET,OBR,16-Aug,3 weeks,Akwa Ibom,Esit Eket,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ESSIEN UDIM,OBR,16-Aug,3 weeks,Akwa Ibom,Essien Udim,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ETIM EKPO,OBR,16-Aug,3 weeks,Akwa Ibom,Etim Ekpo,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ETINAN,OBR,16-Aug,3 weeks,Akwa Ibom,Etinan,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IBENO,OBR,16-Aug,3 weeks,Akwa Ibom,Ibeno,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IBESIKPO ASUTAN,OBR,16-Aug,3 weeks,Akwa Ibom,Ibesikpo Asutan,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IBIONO IBOM,OBR,16-Aug,3 weeks,Akwa Ibom,Ibiono Ibom,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IKA,OBR,16-Aug,3 weeks,Akwa Ibom,Ika,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IKONO,OBR,16-Aug,3 weeks,Akwa Ibom,Ikono,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IKOT ABASI,OBR,16-Aug,3 weeks,Akwa Ibom,Ikot Abasi,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM IKOT EKPENE,OBR,16-Aug,3 weeks,Akwa Ibom,Ikot Ekpene,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM INI,OBR,16-Aug,3 weeks,Akwa Ibom,Ini,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ITU,OBR,16-Aug,3 weeks,Akwa Ibom,Itu,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM MBO,OBR,16-Aug,3 weeks,Akwa Ibom,Mbo,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM MKPAT ENIN,OBR,16-Aug,3 weeks,Akwa Ibom,Mkpat Enin,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM NSIT ATAI,OBR,16-Aug,3 weeks,Akwa Ibom,Nsit Atai,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM NSIT IBOM,OBR,16-Aug,3 weeks,Akwa Ibom,Nsit Ibom,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM NSIT UBIUM,OBR,16-Aug,3 weeks,Akwa Ibom,Nsit Ubium,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM OBOT AKARA,OBR,16-Aug,3 weeks,Akwa Ibom,Obot Akara,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM OKOBO,OBR,16-Aug,3 weeks,Akwa Ibom,Okobo,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ONNA,OBR,16-Aug,3 weeks,Akwa Ibom,Onna,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ORON,OBR,16-Aug,3 weeks,Akwa Ibom,Oron,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM ORUK ANAM,OBR,16-Aug,3 weeks,Akwa Ibom,Oruk Anam,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM UDUNG UKO,OBR,16-Aug,3 weeks,Akwa Ibom,Udung Uko,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM UKANAFUN,OBR,16-Aug,3 weeks,Akwa Ibom,Ukanafun,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM URUAN,OBR,16-Aug,3 weeks,Akwa Ibom,Uruan,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM URUE OFFONG/ORUKO,OBR,16-Aug,3 weeks,Akwa Ibom,Urue Offong/Oruko,,,,,,,,,,,,
OBR 16-Aug 3 weeks AKWA IBOM UYO,OBR,16-Aug,3 weeks,Akwa Ibom,Uyo,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA AGUATA,OBR,16-Aug,3 weeks,Anambra,Aguata,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ANAMBRA EAST,OBR,16-Aug,3 weeks,Anambra,Anambra East,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ANAMBRA WEST,OBR,16-Aug,3 weeks,Anambra,Anambra West,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ANAOCHA,OBR,16-Aug,3 weeks,Anambra,Anaocha,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA AWKA NORTH,OBR,16-Aug,3 weeks,Anambra,Awka North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA AWKA SOUTH,OBR,16-Aug,3 weeks,Anambra,Awka South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA AYAMELUM,OBR,16-Aug,3 weeks,Anambra,Ayamelum,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA DUNUKOFIA,OBR,16-Aug,3 weeks,Anambra,Dunukofia,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA EKWUSIGO,OBR,16-Aug,3 weeks,Anambra,Ekwusigo,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA IDEMILI NORTH,OBR,16-Aug,3 weeks,Anambra,Idemili North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA IDEMILI SOUTH,OBR,16-Aug,3 weeks,Anambra,Idemili South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA IHIALA,OBR,16-Aug,3 weeks,Anambra,Ihiala,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA NJIKOKA,OBR,16-Aug,3 weeks,Anambra,Njikoka,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA NNEWI NORTH,OBR,16-Aug,3 weeks,Anambra,Nnewi North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA NNEWI SOUTH,OBR,16-Aug,3 weeks,Anambra,Nnewi South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA OGBARU,OBR,16-Aug,3 weeks,Anambra,Ogbaru,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ONITSHA NORTH,OBR,16-Aug,3 weeks,Anambra,Onitsha North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ONITSHA SOUTH,OBR,16-Aug,3 weeks,Anambra,Onitsha South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ORUMBA NORTH,OBR,16-Aug,3 weeks,Anambra,Orumba North,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA ORUMBA SOUTH,OBR,16-Aug,3 weeks,Anambra,Orumba South,,,,,,,,,,,,
OBR 16-Aug 3 weeks ANAMBRA OYI,OBR,16-Aug,3 weeks,Anambra,Oyi,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI ALKALERI,OBR,16-Aug,3 weeks,Bauchi,Alkaleri,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI BAUCHI,OBR,16-Aug,3 weeks,Bauchi,Bauchi,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI BOGORO,OBR,16-Aug,3 weeks,Bauchi,Bogoro,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI DAMBAN,OBR,16-Aug,3 weeks,Bauchi,Damban,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI DARAZO,OBR,16-Aug,3 weeks,Bauchi,Darazo,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI DASS,OBR,16-Aug,3 weeks,Bauchi,Dass,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI GAMAWA,OBR,16-Aug,3 weeks,Bauchi,Gamawa,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI GANJUWA,OBR,16-Aug,3 weeks,Bauchi,Ganjuwa,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI GIADE,OBR,16-Aug,3 weeks,Bauchi,Giade,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI ITAS/GADAU,OBR,16-Aug,3 weeks,Bauchi,Itas/Gadau,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI JAMA'ARE,OBR,16-Aug,3 weeks,Bauchi,Jama'are,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI KATAGUM,OBR,16-Aug,3 weeks,Bauchi,Katagum,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI KIRFI,OBR,16-Aug,3 weeks,Bauchi,Kirfi,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI MISAU,OBR,16-Aug,3 weeks,Bauchi,Misau,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI NINGI,OBR,16-Aug,3 weeks,Bauchi,Ningi,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI SHIRA,OBR,16-Aug,3 weeks,Bauchi,Shira,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI TAFAWA-BALEWA,OBR,16-Aug,3 weeks,Bauchi,Tafawa-Balewa,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI TORO,OBR,16-Aug,3 weeks,Bauchi,Toro,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI WARJI,OBR,16-Aug,3 weeks,Bauchi,Warji,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAUCHI ZAKI,OBR,16-Aug,3 weeks,Bauchi,Zaki,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA BRASS,OBR,16-Aug,3 weeks,Bayelsa,Brass,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA EKEREMOR,OBR,16-Aug,3 weeks,Bayelsa,Ekeremor,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA KOLOKUMA/OPOKUMA,OBR,16-Aug,3 weeks,Bayelsa,Kolokuma/Opokuma,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA NEMBE,OBR,16-Aug,3 weeks,Bayelsa,Nembe,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA OGBIA,OBR,16-Aug,3 weeks,Bayelsa,Ogbia,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA SAGBAMA,OBR,16-Aug,3 weeks,Bayelsa,Sagbama,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA SOUTHERN IJAW,OBR,16-Aug,3 weeks,Bayelsa,Southern Ijaw,,,,,,,,,,,,
OBR 16-Aug 3 weeks BAYELSA YENEGOA,OBR,16-Aug,3 weeks,Bayelsa,Yenegoa,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE ADO,OBR,16-Aug,3 weeks,Benue,Ado,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE AGATU,OBR,16-Aug,3 weeks,Benue,Agatu,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE APA,OBR,16-Aug,3 weeks,Benue,Apa,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE BUKURU,OBR,16-Aug,3 weeks,Benue,Bukuru,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE GBOKO,OBR,16-Aug,3 weeks,Benue,Gboko,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE GUMA,OBR,16-Aug,3 weeks,Benue,Guma,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE GWER EAST,OBR,16-Aug,3 weeks,Benue,Gwer East,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE GWER WEST,OBR,16-Aug,3 weeks,Benue,Gwer West,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE KATSINA-ALA,OBR,16-Aug,3 weeks,Benue,Katsina-Ala,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE KONSHISHA,OBR,16-Aug,3 weeks,Benue,Konshisha,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE KWANDE,OBR,16-Aug,3 weeks,Benue,Kwande,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE LOGO,OBR,16-Aug,3 weeks,Benue,Logo,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE MARKURDI,OBR,16-Aug,3 weeks,Benue,Markurdi,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE OBI,OBR,16-Aug,3 weeks,Benue,Obi,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE OGBADIBO,OBR,16-Aug,3 weeks,Benue,Ogbadibo,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE OHIMINI,OBR,16-Aug,3 weeks,Benue,Ohimini,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE OJU,OBR,16-Aug,3 weeks,Benue,Oju,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE OKPOKWU,OBR,16-Aug,3 weeks,Benue,Okpokwu,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE OTURKPO,OBR,16-Aug,3 weeks,Benue,Oturkpo,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE TARKA,OBR,16-Aug,3 weeks,Benue,Tarka,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE UKUM,OBR,16-Aug,3 weeks,Benue,Ukum,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE USHONGO,OBR,16-Aug,3 weeks,Benue,Ushongo,,,,,,,,,,,,
OBR 16-Aug 3 weeks BENUE VANDEIKYA,OBR,16-Aug,3 weeks,Benue,Vandeikya,,,,,,,,,,,,
OBR 16-Aug 3 weeks BORNO ABADAM,OBR,16-Aug,3 weeks,Borno,Abadam,,,,,,,,,,,,
OBR 16-Aug 3 weeks BORNO ASKIRA/UBA,OBR,16-Aug,3 weeks,Borno,Askira/Uba,Yes,Yes,Yes,85%,Yes,Yes,No,Yes,Yes,Yes,No,No
